Satellite 1,NORAD ID 1,Altitude Range [km],Satellite 2,NORAD ID 2,Altitude Range [km],"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days]
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30908,58424,"[6938.378177654212, 6939.886745051309]",[1714.66695392 6552.96349339 1507.97867137],0,561.2731321311094,True,0.0034211541640515415,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30969,58438,"[6938.313903507592, 6939.9334949789945]",[2133.12560837 6323.83630419 1901.37759195],0,561.3418860837237,True,0.004365812046772213,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30951,58439,"[6938.290547434544, 6939.989248881613]",[2298.51443159 6216.26281834 2057.09817691],0,561.3691011826049,True,0.0047496840355648945,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30942,58441,"[6938.242041844069, 6940.0420552914675]",[2322.18563562 6200.02903185 2079.39724326],0,561.3729983616477,True,0.004805192987107442,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30971,58443,"[6938.360622524579, 6939.866410157625]",[2321.29040759 6200.6468767  2078.55385443],0,561.3728509636776,True,0.004803090966207612,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30963,58444,"[6938.285763919159, 6939.970584239825]",[2326.06789233 6197.34612458 2083.0547428 ],0,561.3736375780745,True,0.004814311120908852,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30961,58445,"[6938.2888247354, 6939.958377873875]",[2327.30897872 6196.48722906 2084.22399536],0,561.3738419268175,True,0.004817226874409772,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30975,58446,"[6938.307384790546, 6939.925586755027]",[2292.73649133 6220.1929513  2051.65561356],0,561.3681499927607,True,0.004736157237471964,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30976,58447,"[6938.186609434275, 6940.075440899325]",[2329.44692346 6195.0062752  2086.23821555],0,561.3741939494457,True,0.004822250638315637,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30928,58452,"[6938.325513436383, 6939.927063783794]",[2329.73062921 6194.80962039 2086.50550484],0,561.3742406632473,True,0.004822917385337735,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30957,58453,"[6938.618358237042, 6939.6467376806495]",[2292.60542348 6220.28195618 2051.53215551],0,561.3681284161557,True,0.004735850494619427,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30966,58454,"[6938.246956977869, 6939.980347568207]",[2311.58204801 6207.32744365 2069.40794186],0,561.3712525443952,True,0.004780309199863182,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30960,58456,"[6938.279758517719, 6939.975681332468]",[2317.65395936 6203.15342999 2075.12802267],0,561.3722522355147,True,0.004794554684893739,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30958,58457,"[6938.20342972132, 6940.003433151435]",[2324.3573444  6198.52894327 2081.44321448],0,561.3733559333723,True,0.004810293112975935,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30962,58458,"[6938.355648900839, 6939.840615901173]",[2333.24455152 6192.37132987 2089.81613195],0,561.3748192572093,True,0.004831177378063209,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30977,58459,"[6938.282282816234, 6939.986534226967]",[2320.12063872 6201.45373436 2077.45182878],0,561.3726583640901,True,0.0048003446386702,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30947,58473,"[6938.159979365442, 6940.108488258296]",[1004.36464598 6814.4048564   841.98317779],0,561.1567364470657,True,0.001880146010074365,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30980,58476,"[6938.075047274314, 6940.1942589973805]",[1008.82033786 6813.2306448   846.15446883],0,561.1574654624801,True,0.0018896378668378632,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30990,58478,"[6938.156975283345, 6940.116587510411]",[1010.32577277 6812.83263269  847.56383166],0,561.15771177644,True,0.0018928452491529081,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30984,58480,"[6938.214998311951, 6940.038600834878]",[1030.87915408 6807.3337289   866.80646285],0,561.1610748057301,True,0.0019366548197627378,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30956,58481,"[6938.213459522665, 6940.073149928332]",[2326.49984068 6197.04726119 2083.46168914],0,561.3737086995552,True,0.004815325874326776,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30997,58482,"[6938.257880194001, 6940.007929512604]",[1025.24136862 6808.85412722  861.52804841],0,561.1601522987366,True,0.001924634162784563,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30991,58484,"[6938.250174783203, 6939.994670160212]",[1032.68064213 6806.84598114  868.49314481],0,561.1613695866527,True,0.0019404964749548362,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30979,58485,"[6938.315911886965, 6939.957711656632]",[1034.49857358 6806.35283719  870.19523535],0,561.1616670605272,True,0.0019443734889485421,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31005,58486,"[6938.124224303421, 6940.114363716944]",[1014.95554681 6811.60453176  851.89820467],0,561.1584692936258,True,0.0019027103837119057,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31000,58488,"[6938.331018574743, 6939.933958179558]",[ 804.93177522 6861.19035294  655.35995775],0,561.1241203439249,True,0.001456930646890741,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30978,58490,"[6937.974244741205, 6940.115634009497]",[1041.66438728 6804.39974993  876.9045626 ],0,561.162839647699,True,0.001959658553375024,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30986,58492,"[6938.284547617443, 6939.997127576164]",[1046.07202271 6803.19109399  881.03151855],0,561.1635609145724,True,0.0019690625706734483,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30985,58493,"[6938.1244312827, 6940.049333983942]",[1026.41576162 6808.53816853  862.6275713 ],0,561.1603444620405,True,0.0019271379233768212,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30981,58494,"[6938.3205138097965, 6939.92067501887]",[1070.06185444 6796.5146301   903.49503142],0,561.1674868558703,True,0.0020202777003055063,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31002,58495,"[6938.170244810006, 6939.991059573142]",[1050.49687854 6801.97209821  885.17467627],0,561.1642850130147,True,0.001978505097360647,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31026,58508,"[6938.219026240688, 6940.045405839951]",[-1291.05606014  6693.27854847 -1296.84476729],0,560.7829324070062,True,0.06362543562977144,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30982,58512,"[6938.372340322697, 6939.86147481106]",[-1265.49919088  6702.70726019 -1273.14354907],0,560.7870746993931,True,0.06368057510685995,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30983,58514,"[6938.0443315981875, 6940.212115255186]",[-1327.73684986  6679.40570192 -1330.85749009],0,560.7769879589259,True,0.06354616351678567,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31028,58516,"[6938.349385723037, 6939.910689981552]",[-1240.38511708  6711.78386583 -1249.85035527],0,560.7911456803904,True,0.06373468735608741,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31011,58517,"[6938.519841450722, 6939.756395863467]",[-1343.84025912  6673.1881167  -1345.78781266],0,560.7743785666134,True,0.06351131132552316,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31010,58519,"[6938.142197061969, 6940.096253035743]",[-1402.70945443  6649.79388321 -1400.35933126],0,560.76484102828,True,0.06338363062185286,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31015,58521,"[6938.367078280151, 6939.908954747421]",[-1237.7383339   6712.72958539 -1247.39532456],0,560.7915747491934,True,0.06374038618850535,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31023,58522,"[6938.453131847017, 6939.815977873593]",[-1338.13028912  6675.40166107 -1340.49392104],0,560.7753037871071,True,0.06352367284687807,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30932,58523,"[6938.499208477956, 6939.782949577578]",[-1336.75757511  6675.93235211 -1339.22121472],0,560.7755262196824,True,0.06352664404887025,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30992,58524,"[6938.388400320525, 6939.899745899649]",[-1233.18290224  6714.35243759 -1243.16985467],0,560.7923132398682,True,0.06375019275983683,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30948,58525,"[6938.394855300483, 6939.870114866811]",[-1333.90403211  6677.03372211 -1336.5755386 ],0,560.775988608013,True,0.06353281973721019,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31013,58526,"[6938.275839107494, 6939.95926902611]",[-1230.20422239  6715.41026692 -1240.40688236],0,560.7927961279956,True,0.06375660379553112,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31001,58527,"[6938.350610898659, 6939.911915432872]",[-1441.97272372  6633.6068616  -1436.74812346],0,560.7584813083604,True,0.06329822758012363,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31004,58528,"[6938.363939437583, 6939.901651265033]",[-1330.97413351  6678.16202157 -1333.85903373],0,560.7764633751694,True,0.06353915965567788,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30988,58529,"[6938.42625581945, 6939.861270749696]",[-1227.70487824  6716.29584838 -1238.08850559],0,560.7932013136005,True,0.06376198240550995,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31009,58530,"[6938.29456071858, 6939.971055204984]",[-1226.28374514  6716.79857056 -1236.77025958],0,560.7934317051013,True,0.06376504039246796,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31075,58594,"[6938.3335584331635, 6939.910126915819]",[-3977.90267186  4256.41311024 -3768.53456692],0,560.3509486755802,True,0.056805705277219384,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-30857,58595,"[6938.334202010144, 6939.869131298808]",[-3977.06445781  4257.87043369 -3767.77315254],0,560.3510817515935,True,0.05680852340598435,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31087,58597,"[6938.4034691069955, 6939.821823731924]",[-3975.63576197  4260.35255159 -3766.47533279],0,560.3513085777167,True,0.056813324593476926,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31052,58600,"[6938.224951112871, 6939.999976081059]",[-3974.40269064  4262.49296276 -3765.35519175],0,560.3515043500865,True,0.056817466173300385,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31088,58604,"[6938.473864459679, 6939.78813587111]",[-3971.94851447  4266.74794459 -3763.12570983],0,560.3518940072163,True,0.05682570307904043,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31069,58607,"[6938.298957855503, 6939.946305568273]",[-3970.32693717  4269.55569574 -3761.65254618],0,560.3521514790082,True,0.056831141132979546,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31155,58728,"[6938.41606736887, 6939.851080191928]",[-4857.02036057  1946.92911495 -4556.26214506],0,560.2132719452684,True,0.0528218948474961,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31115,58729,"[6938.421473067835, 6939.839831373149]",[-4856.6032235   1948.81793395 -4555.89938057],0,560.2133353500776,True,0.05282489993895938,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31164,58733,"[6938.310932505043, 6939.866676214979]",[-4864.92004643  1910.78854715 -4563.12698882],0,560.2120720912308,True,0.05276444321925545,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31042,58739,"[6938.2486610975775, 6939.945964300264]",[-4880.76341271  1836.06135491 -4576.86374487],0,560.20967114219,True,0.0526459317847988,0.06658192415285567,15.019091333321137
STARLINK-6162,57131,"[6938.319519447974, 6939.973812013085]",STARLINK-31160,58749,"[6938.268243682977, 6939.919748053994]",[-4856.92467431  1947.36255776 -4556.17893358],0,560.2132864891619,True,0.05282258442847714,0.06658192415285567,15.019091333321137
STARLINK-6143,57133,"[6938.237887217414, 6940.030959552417]",STARLINK-30170,57431,"[6938.339104550944, 6939.8920786203425]",[-4915.2514403  -1767.12513952 -4567.01517051],0,560.1665064559038,True,0.052731436653288374,0.06658174795282559,15.019131079414116
STARLINK-5765,57147,"[6938.389752459054, 6939.866398913558]",STARLINK-6106,57154,"[6938.341207523916, 6939.895570043002]",[ 4644.29638878 -2668.55423991  4412.5044314 ],0,561.6660256862906,True,0.01270851382308681,0.0665816565925608,15.019151687970025
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-5880,57220,"[6938.2326809088045, 6940.003543851083]",[3012.06690701 5675.30872952 2622.28330904],0,561.4628429631102,True,0.006206488606263175,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-5875,57221,"[6938.110305095519, 6940.124036898541]",[2946.75819718 5737.95736104 2559.3645699 ],0,561.4512840023317,True,0.006038154784639049,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-5514,57248,"[6938.281616773742, 6939.8692772360155]",[3457.88973197 5184.2139107  3053.86167838],0,561.5421295457209,True,0.0074156702384842125,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-5490,57254,"[6938.110999698812, 6940.121955654043]",[3464.74424819 5175.70046572 3060.52861519],0,561.5433543525287,True,0.007435223041065508,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-5026,57260,"[6938.136875319825, 6940.050677383342]",[3467.49895477 5172.26996263 3063.20823411],0,561.543846634936,True,0.007443090447663204,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-5858,57264,"[6938.317044404227, 6939.903324992449]",[3519.55614964 5106.44510295 3113.87899171],0,561.5531555452171,True,0.007592810208243255,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30239,57291,"[6938.2005280098865, 6940.017186708744]",[-4851.12646551  1896.51729708 -4583.60873065],0,560.1390710503956,True,0.05258533856533903,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30210,57292,"[6938.208628679516, 6940.001693453136]",[-4850.85932007  1897.70822717 -4583.39859876],0,560.1391096490488,True,0.05258722962990186,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-6174,57366,"[6938.174390374355, 6940.0562784530475]",[-4968.54277945  1272.43115485 -4672.68117979],0,560.1227099769021,True,0.05160584952479638,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30164,57500,"[6938.035482827714, 6940.187995289169]",[3516.8536092  5109.90961231 3111.24688654],0,561.5526719913787,True,0.007584987773847367,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30230,57503,"[6938.482277492596, 6939.699394025188]",[3516.1299371  5110.83643151 3110.54210424],0,561.5525425132,True,0.007582894064368729,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30227,57505,"[6938.191783022611, 6939.958471550019]",[3870.40958167 4607.37355728 3457.19733882],0,561.616228012399,True,0.008662373623923797,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30082,57509,"[6938.203519560002, 6940.013239025322]",[3456.01516094 5186.53655411 3052.03858965],0,561.5417946195903,True,0.007410328785462729,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30147,57511,"[6938.386093499441, 6939.797504771385]",[3492.72019283 5140.61655128 3087.74998302],0,561.548355288578,True,0.007515377968666125,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30250,57527,"[6938.261420731277, 6939.933743248536]",[3910.81578161 4542.79809584 3496.96749445],0,561.6235343812368,True,0.008793613984260136,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30269,57528,"[6938.3819632025725, 6939.844728295858]",[3912.70041125 4539.74543418 3498.82378701],0,561.6238754099213,True,0.008799783084500475,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30266,57529,"[6938.310187912727, 6939.90063087256]",[3915.46326425 4535.26358385 3501.54531582],0,561.6243753954559,True,0.0088088347950106,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30251,57532,"[6938.26633793816, 6939.96225747252]",[3911.7044622  4541.35909917 3497.84279796],0,561.623695187569,True,0.008796522428876541,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30223,57603,"[6938.213696646433, 6940.008150731299]",[ 138.70442284 6937.03369854  -97.14373138],0,560.9632555193903,True,0.06634778525586067,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30218,57604,"[6937.951122827041, 6940.2438006283965]",[2.44253512e+02 6.93481809e+03 1.31024495e+00],0,560.9813423920768,True,0.0665682362936662,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30252,57607,"[6938.320637088882, 6939.91108244394]",[1003.54112409 6829.23484118  712.48386967],0,561.1119916568186,True,0.0015851069572566214,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30246,57615,"[6937.960358415002, 6940.11284756925]",[ 261.75345113 6934.16028489   17.64330208],0,560.9843429212824,True,2.329067418752638e-05,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30326,57639,"[6938.199551558943, 6939.996777983619]",[-601.04480407 6868.24575262 -784.4141584 ],0,560.8369981317073,True,0.06480087900627707,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30286,57647,"[6938.20642675305, 6940.013370970714]",[-604.31400799 6867.61197155 -787.44067628],0,560.8364421360193,True,0.06479400730558849,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30243,57648,"[6938.10187551399, 6940.1142168473825]",[-598.37206496 6868.76171845 -781.93975616],0,560.8374526993202,True,0.06480649657335363,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30332,57700,"[6937.968239114741, 6940.256758416834]",[-2012.2733218   6305.89800147 -2081.45619587],0,560.5987221531386,True,0.06173992449559766,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30327,57707,"[6938.087133275029, 6940.116126591623]",[-1371.0925023   6635.80245701 -1494.58378784],0,560.7065345672227,True,0.06316069485007118,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30300,57715,"[6938.364439485978, 6939.828588850468]",[-2022.47581657  6299.55151034 -2090.75872499],0,560.5970132200391,True,0.06171672048142156,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30325,57717,"[6938.198858794117, 6939.997473038721]",[-2019.86620051  6301.17827996 -2088.37941671],0,560.5974503139214,True,0.061722657749701544,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30375,57732,"[6938.3068691424705, 6939.898699321173]",[-3603.98852223  4774.69417698 -3515.10467195],0,560.3353539702002,True,0.0576945974201812,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30365,57734,"[6938.326878169574, 6939.897893213694]",[-3959.21024069  4220.40417597 -3828.11226905],0,560.2778537738413,True,0.056580981756563065,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30352,57736,"[6938.307717371933, 6939.905099667174]",[-3953.32068089  4230.58906302 -3822.95508784],0,560.2788011556604,True,0.056600596731965394,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30344,57737,"[6938.120695094077, 6940.0997293266]",[-3962.79355369  4214.18890247 -3831.24938253],0,560.2772774815257,True,0.0565690254913089,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30351,57738,"[6938.216681279809, 6939.9986441275905]",[-3962.05833869  4215.46528816 -3830.60575521],0,560.2773957167983,True,0.05657148002025682,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30308,57742,"[6938.206563605006, 6939.9968518456]",[-3961.47725375  4216.47367199 -3830.0970438 ],0,560.2774891678218,True,0.056573419481083735,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30361,57743,"[6938.219178695626, 6940.0080821895535]",[-3958.00153163  4222.49750675 -3827.05396643],0,560.2780481855862,True,0.0565850110063685,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30363,57744,"[6938.217268303825, 6939.985351317565]",[-3602.93284645  4776.17953675 -3514.16916615],0,560.3355258253487,True,0.057697725245554006,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30307,57747,"[6938.317812391113, 6939.901317193799]",[-3957.63266356  4223.13602054 -3826.73098827],0,560.2781075171506,True,0.05658624025372869,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30357,57750,"[6938.291587124236, 6939.907009440875]",[-3953.97188409  4229.46479291 -3823.52537344],0,560.278696393344,True,0.056598430140375286,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30383,57773,"[6938.244220952361, 6939.963730917597]",[-4513.70390983  3036.85079348 -4306.32046301],0,560.1900071105756,True,0.054452294605921776,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30305,57775,"[6938.354891092541, 6939.849573713401]",[-4543.5572071   2955.43690043 -4331.48913582],0,560.1853837060899,True,0.054314421657095935,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30355,57777,"[6938.165193758867, 6940.030423249794]",[-4504.95374735  3060.23094519 -4298.92763361],0,560.1913651516134,True,0.05449204920140444,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30376,57782,"[6938.238107871387, 6939.98121221799]",[-4502.42181725  3066.95675514 -4296.7871719 ],0,560.1917583483009,True,0.05450349904068201,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30388,57784,"[6938.1509451808115, 6940.059199075646]",[-4503.76329922  3063.39543338 -4297.92131516],0,560.1915500094228,True,0.05449743558291302,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30381,57785,"[6938.163675596757, 6940.0649929243455]",[-4499.17614274  3075.55297944 -4294.04248496],0,560.19226253954,True,0.05451814191066653,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30387,57788,"[6938.178094868202, 6940.046103845348]",[-4250.11728976  3663.62557952 -4081.09132853],0,560.2313813589371,True,0.05554649088901615,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30372,57789,"[6938.165820612849, 6940.057422440877]",[-4591.53608664  2818.83028881 -4371.75102644],0,560.1779877495928,True,0.054084948523354145,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30509,57977,"[6938.1847673051425, 6940.034733964661]",[4227.4220582  3970.92370949 3810.74061022],0,561.6811793994684,True,0.009901492451419292,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30516,57984,"[6938.344193860302, 6939.849977927941]",[4239.94407793 3945.47796723 3823.2428734 ],0,561.6834762702229,True,0.00994882757848479,0.06658151497958974,15.01918363237222
STARLINK-6137,57156,"[6938.248764915827, 6939.987707945878]",STARLINK-30534,57992,"[6938.075636068912, 6940.135162551427]",[ 981.64080471 6834.52870936  691.89792122],0,561.1082098166944,True,0.0015384997464383716,0.06658151497958974,15.01918363237222
