Satellite 1,NORAD ID 1,Satellite 2,NORAD ID 2,"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days]
STARLINK-4294,53176,NANOFF B,58755,[ 5185.40346404 -1957.89482298 -4141.34598028],0,540.9961519790722,False,,32.53919594369251,0.030732166883608653
YAOGAN-35 03C,53320,LOPEN,60473,[ 5780.77619039 -2141.15367291  3065.76932346],0,506.8278089683936,False,,46.64139952259244,0.021440179973922398
YAOGAN-35 03C,53320,ROCK,60474,[ 5780.78849789 -2141.1335345   3065.76017558],0,506.8278064232127,False,,46.721824912271224,0.02140327356385764
YAOGAN-35 03C,53320,TOMORROW-S1,60479,[ 5779.64122596 -2143.01010888  3066.61248906],0,506.82804329032933,False,,45.053475050362294,0.022195846133559426
STARLINK-4544,53394,AAC-HSI-SAT2,56995,[4601.77390119 2007.46254103 4758.3550408 ],0,539.2372798348852,False,,29.49800633746725,0.03390059614740261
STARLINK-4509,53404,AAC-HSI-SAT2,56995,[4594.49278354 2001.56519113 4767.97840126],0,539.314882756612,False,,29.537737531541342,0.03385499647466797
STARLINK-4491,53408,AAC-HSI-SAT2,56995,[4614.27246938 2017.55501869 4742.02969112],0,539.2887945067023,False,,29.47162508246706,0.03393094195524729
STARLINK-4492,53410,AAC-HSI-SAT2,56995,[4597.06852392 2003.64423153 4764.61935983],0,539.3135583222938,False,,29.5079510125917,0.03388917107708623
STARLINK-4497,53411,AAC-HSI-SAT2,56995,[4613.84752079 2017.19143952 4742.71357516],0,539.3681631621421,True,9.68266404154349,29.547508296264756,0.03384380131052928
STARLINK-4500,53413,AAC-HSI-SAT2,56995,[4615.28090951 2018.37007742 4740.70774462],0,539.2932251735165,False,,29.54253788872299,0.03384949538752123
STARLINK-4479,53415,AAC-HSI-SAT2,56995,[4599.60385159 2005.71030251 4761.18915568],0,539.2358341497802,False,,29.56659784110705,0.03382195020793632
STARLINK-4480,53416,AAC-HSI-SAT2,56995,[4608.95267117 2013.23095133 4749.15718439],0,539.3721564304269,False,,29.498935941502175,0.03389952783324282
STARLINK-4484,53417,AAC-HSI-SAT2,56995,[4608.84035029 2013.17789425 4749.06662503],0,539.219702841744,False,,29.513777383412314,0.03388248095149054
STARLINK-4552,53420,AAC-HSI-SAT2,56995,[4610.73113223 2014.68142273 4746.74355   ],0,539.3229748423119,False,,29.536389401852837,0.033856541718578145
STARLINK-4545,53421,AAC-HSI-SAT2,56995,[4609.86595991 2013.97932575 4747.89554463],0,539.3325057855236,False,,29.474008960830094,0.033928197597040986
STARLINK-4546,53422,AAC-HSI-SAT2,56995,[4611.66829179 2015.44979587 4745.44617167],0,539.2813793731093,False,,29.501836374055728,0.03389619504768904
STARLINK-4539,53423,AAC-HSI-SAT2,56995,[4610.5178347  2014.4891567  4747.14841537],0,539.4026443558232,True,68.07420213177305,29.435637092642192,0.033972425901729934
STARLINK-4531,53425,AAC-HSI-SAT2,56995,[4611.28383941 2015.11554894 4746.09839113],0,539.3751713692154,False,,29.509626109213354,0.03388724737816264
STARLINK-4540,53428,AAC-HSI-SAT2,56995,[4349.20549504 1807.05053878 5065.9735999 ],0,539.0158741115911,False,,29.541570547935738,0.0338506037916077
STARLINK-4549,53433,AAC-HSI-SAT2,56995,[4347.72936265 1805.89678317 5067.66084908],0,539.022501303295,False,,29.436162904751125,0.03397181905929036
STARLINK-4394,53467,GEESAT 3-08,61018,[-3877.52060579 -2826.51459827  5009.76800709],0,559.0113382805011,False,,31.970367737920686,0.0312789645773727
STARLINK-4360,53482,GEESAT 3-08,61018,[-3875.05227934 -2828.41432159  5010.57273084],0,558.9875906789885,False,,31.96081361869321,0.03128831486990435
STARLINK-4465,53496,GEESAT 3-08,61018,[-3878.02495015 -2826.088232    5009.56233354],0,558.9710236236151,False,,31.85017296406941,0.03139700375028145
STARLINK-4443,53508,GEESAT 3-05,61015,[-3962.38981349 -2856.07959115  4927.75839357],0,560.3374413810861,False,,42.94143007795711,0.02328753369844859
YAOGAN-35 04A,53522,TIGER-6,58272,[ 5584.17504937 -1302.17237516 -3782.98993014],0,491.47426577663464,False,,32.28298109083879,0.03097607365274511
YAOGAN-35 04A,53522,FLOCK 4Q 36,58274,[ 5586.60984807 -1295.20190309 -3781.78477136],0,491.47258683145265,False,,34.179272901447895,0.029257497749685547
YAOGAN-35 04C,53526,SUPERVIEW NEO-3 01,59510,[ 5587.76683052 -1187.88284214 -3821.42549837],0,494.95399653597815,False,,34.30867260594195,0.02914714922042216
STARLINK-4482,53530,ANSER-FLW1,58019,[ 4939.29979956 -2669.47936148  4040.66158793],0,539.3512733900479,False,,59.1989599337408,0.016892188665464103
STARLINK-4487,53531,ANSER-FLW1,58019,[ 4960.22054418 -2674.11253078  4011.85361765],0,539.3430682343678,False,,59.06741670553432,0.016929807595704536
STARLINK-4483,53532,ANSER-FLW1,58019,[ 4953.52552536 -2672.65424144  4021.24065658],0,539.432489212667,False,,59.403259255731804,0.016834093154636298
STARLINK-4488,53534,ANSER-FLW1,58019,[ 4935.5747546  -2668.64830229  4045.74901917],0,539.3453756269855,False,,59.273847681376395,0.01687084674130571
STARLINK-4138,53535,ANSER-FLW1,58019,[ 4941.29548573 -2669.93410378  4038.00140365],0,539.3986824286976,False,,59.23360431527922,0.01688230881033946
STARLINK-4120,53537,ANSER-FLW1,58019,[ 4953.56150054 -2672.67531327  4021.28129461],0,539.4900159049848,False,,59.024060587441426,0.01694224338426439
STARLINK-4123,53539,ANSER-FLW1,58019,[ 4942.11263926 -2670.11669304  4036.88732704],0,539.4026762130143,False,,59.40245302769086,0.016834321632035014
STARLINK-4485,53541,ANSER-FLW1,58019,[ 4930.03411494 -2667.43632684  4053.48221336],0,539.4540826942857,False,,59.124446800501936,0.016913477488833106
STARLINK-4671,53593,LEMUR 2 VALHALLA,58900,[-2064.99883178  6581.87734731    38.89188363],0,520.3216921848752,False,,40.30345630657226,0.02481176781448718
STARLINK-4682,53597,SPACEBEE-175,56985,[ 3305.8262174   3119.9196546  -4999.32374888],0,378.89452166978845,False,,57.87960586169894,0.017277242737095706
STARLINK-4457,53663,STARLINK-5517,57249,[ 4193.49563606 -3338.30569881 -4409.47380488],0,562.6879935815377,False,,86.3482602565918,0.011581009241279534
STARLINK-4467,53686,STARLINK-5517,57249,[ 4214.27941149 -3321.15839585 -4402.48603948],0,562.614337091105,False,,88.34156706138721,0.011319699584965651
STARLINK-4695,53718,NANOFF B,58755,[ 4982.64498521 -1811.89311053 -4445.05428193],0,540.6859490714678,False,,32.55588064647554,0.030716416823707047
STARLINK-4651,53729,NANOFF B,58755,[ 4910.86888371 -1761.44373266 -4544.2858521 ],0,540.8041684894433,False,,32.598934765836695,0.030675848986574505
STARLINK-4636,53731,NANOFF B,58755,[ 4911.76564826 -1762.07246939 -4543.05661219],0,540.7935763658652,False,,32.58113543506568,0.03069260744436005
STARLINK-4661,53732,NANOFF B,58755,[ 4910.08534841 -1760.88916468 -4545.39487224],0,540.8354022577769,False,,32.59743495183462,0.030677260388051446
STARLINK-4574,53733,NANOFF B,58755,[ 4982.21724982 -1811.56010309 -4445.86264382],0,540.8101129654215,False,,32.643514262374126,0.030633956624965143
STARLINK-4669,53748,NANOFF B,58755,[ 5409.52502378 -2127.09120898 -3753.25958676],0,541.135460432406,False,,32.651281189420295,0.03062666956921804
SHERPA-LTC2,53754,STARLINK-32209,60590,[-4154.60915487 -2878.44137509 -4588.30930721],0,448.33022041754066,False,,1.2340852242573679,0.8103168082267311
YAOGAN-35 05A,53760,CONNECTA T1.2,55012,[ 5700.92898644 -3588.65010584 -1354.96099238],0,493.31138731467126,False,,22.03895009091335,0.0453742122866506
YAOGAN-35 05A,53760,FLOCK 4Q 12,58275,[ 6537.94581073 -2103.82199307  -196.33870191],0,492.9061475493954,False,,30.918396274982832,0.032343204062273284
YAOGAN-35 05B,53761,FLOCK 4Q 14,58311,[ 6542.72954655 -2066.23209536  -466.94975402],0,499.1118257533608,False,,65.83982260955912,0.01518837627996301
YAOGAN-35 05B,53761,FLOCK 4Q 2,58320,[ 6549.20866178 -2048.47515022  -453.84963893],0,499.0897937529253,False,,62.9158307764648,0.015894250900904808
YAOGAN-35 05B,53761,FLOCK 4Q 9,58322,[ 6552.80541361 -2038.52003771  -446.51046054],0,499.0774551496379,True,7.503997571327153,60.23599115817321,0.01660137038957503
YAOGAN-35 05C,53763,FLOCK 4Q 29,58304,[ 6545.33493379 -2053.4003093   -463.70619458],0,497.52802777008765,False,,49.15642712206449,0.020343219768939172
STARLINK-4706,53779,ANSER-FLW1,58019,[ 5871.12068976 -2032.73482768 -3044.07413421],0,540.7033733206663,False,,59.312419266886536,0.016859875425083003
STARLINK-4678,53780,ANSER-FLW1,58019,[ 5873.56417389 -2034.65082542 -3037.9781336 ],0,540.6610862451735,False,,59.186013528839005,0.016895883678881996
STARLINK-4462,53781,ANSER-FLW1,58019,[ 5930.29184109 -2079.46235569 -2894.18370541],0,540.7299650908417,False,,59.87140732524094,0.01670246357443504
STARLINK-4743,53787,ANSER-FLW1,58019,[ 5862.47586288 -2026.04955991 -3064.99880669],0,540.6499945495016,True,6.582999233414067,59.03798473577697,0.016938247544787902
STARLINK-4666,53789,ANSER-FLW1,58019,[ 5858.69039524 -2023.11478465 -3074.21222571],0,540.672371765947,False,,59.78758694955037,0.016725879919586226
STARLINK-4728,53793,ANSER-FLW1,58019,[ 5861.02453253 -2024.93083708 -3068.48676209],0,540.6389178115378,False,,59.4958725838552,0.01680788862438434
STARLINK-4742,53795,ANSER-FLW1,58019,[ 5920.64132779 -2071.76000538 -2919.18971043],0,540.6596836130684,False,,59.24494387333409,0.01687907751483407
STARLINK-4721,53796,IMPULSE-1 MIRA,58301,[ 4706.56701505 -1317.47858214 -4861.30868475],0,515.4639340456497,True,62.387205062145306,28.545656069990635,0.035031599818484326
STARLINK-4723,53797,ANSER-FLW1,58019,[ 5917.13677975 -2068.91279411 -2928.61551331],0,540.7930049051793,False,,59.51378489831928,0.016802829826880004
STARLINK-4712,53798,ANSER-FLW1,58019,[ 5918.22564103 -2069.81606958 -2925.5585975 ],0,540.70120813214,False,,59.30566622346393,0.016861795232718524
STARLINK-4729,53804,NANOFF B,58755,[ 5128.84591573 -1916.5936507  -4229.92060734],0,540.8597321828029,False,,32.60177788784411,0.030673173820157208
STARLINK-4785,53865,ANSER-FLW1,58019,[ 6256.90052596 -2384.45370469 -1742.94340418],0,540.979359111795,False,,59.45341872686174,0.016819890620489893
STARLINK-4793,53867,ANSER-FLW1,58019,[ 5941.06809298 -2088.16979782 -2865.5271428 ],0,540.6695972631342,False,,59.21191747022065,0.01688849209287857
STARLINK-4810,53869,ANSER-FLW1,58019,[ 5850.72844088 -2016.96290793 -3093.44748934],0,540.7123101239786,False,,59.43545871765594,0.01682497319908695
STARLINK-5028,53886,STRIX-3,59224,[-3666.23218592 -3957.63708334  4329.2060798 ],0,539.0929591788727,False,,29.102818610270543,0.03436093298698892
STARLINK-5034,53888,ANSER-FLW1,58019,[ 4661.26171289 -2604.09704339  4397.32331554],0,539.0177467536605,False,,59.53130697314705,0.016797884186400824
STARLINK-5031,53889,ANSER-FLW1,58019,[ 4662.6915156  -2604.47952413  4395.80747762],0,539.1619282440288,False,,59.53198305670506,0.016797693418804573
STARLINK-5037,53896,STRIX-3,59224,[-3631.27421449 -3890.83092682  4418.26099203],0,539.0620870150178,False,,29.364485242310334,0.03405474305945375
STARLINK-5024,53901,ANSER-FLW1,58019,[ 4674.14101434 -2607.28309255  4381.88513831],0,539.1118764932062,False,,59.48328304587606,0.016811445986072374
STARLINK-5021,53902,ANSER-FLW1,58019,[ 5859.54198141 -2023.78630707 -3072.06173271],0,540.634730800015,False,,59.36387013953198,0.016845262912433896
STARLINK-5003,53905,ANSER-FLW1,58019,[ 5266.66555549 -2736.69542046  3553.52162087],0,539.715215856766,False,,59.35475863476459,0.01684784881619064
STARLINK-5057,53908,ANSER-FLW1,58019,[ 5269.65881194 -2737.23609128  3548.55883798],0,539.6611105430902,False,,59.175175982859066,0.01689897804933718
STARLINK-4796,53909,ANSER-FLW1,58019,[ 5265.09586319 -2736.41172699  3556.12304709],0,539.744915377134,False,,59.27460977491832,0.01687062983286216
STARLINK-5053,53913,ANSER-FLW1,58019,[ 5196.2181644  -2723.26720967  3665.48281148],0,539.5596671507883,False,,59.34670348533687,0.016850135580775364
STARLINK-5023,53919,ANSER-FLW1,58019,[ 5300.4256257  -2742.87828305  3498.1313164 ],0,539.7175279100647,False,,59.29150753350524,0.01686582179471329
STARLINK-5025,53920,ANSER-FLW1,58019,[ 5193.47260422 -2722.72774937  3669.73537219],0,539.5401545554332,False,,59.36221141566024,0.016845733609853215
STARLINK-5008,53927,LEMUR 2 MANO,57390,[-4445.73225134  3447.58826496 -4006.59475554],0,528.7504392769752,False,,24.1114804694979,0.04147401903690836
STARLINK-5018,53929,ANSER-FLW1,58019,[ 5162.23480516 -2716.61561283  3718.29540054],0,539.6866983948794,False,,59.32699402514287,0.016855733489146586
YAOGAN-36 01A,53943,HOTSAT-1,56954,[5303.84324469 2054.73079782 3860.8954344 ],0,496.5316474018455,False,,52.57466457224129,0.019020568331461814
YAOGAN-36 01A,53943,FLOCK 4Q 28,58280,[ 5423.33879226 -2255.39624128  3576.11790267],0,498.62963337283236,False,,53.50338019728013,0.018690407901570963
YAOGAN-36 01A,53943,AETHER-1,58281,[ 5434.38868326 -2209.90400441  3587.67845258],0,498.60473988697504,False,,54.8370962834197,0.018235830628806574
YAOGAN-36 01A,53943,FLOCK 4Q 30,58286,[ 5434.20474017 -2210.67130621  3587.48515446],0,498.6051592136555,False,,48.160338294932615,0.020763973746945608
YAOGAN-36 01C,53947,TROPICS-07,56754,[4430.89535324 3993.52984363 3417.56834868],0,496.6554576333938,False,,41.52980406427015,0.024079092654818043
YAOGAN-36 01C,53947,STARLINK-30277,57645,[1121.13773041 6642.1835568  1341.84735586],0,490.4864809714163,True,46.56701763474813,39.2302189033792,0.02549055365872206
YAOGAN-36 01C,53947,STARLINK-31054,58619,[-5150.37540071  3104.41936737 -3316.24350979],0,489.4054338552696,True,80.12225982406564,39.37563262623778,0.02539641736025479
YAOGAN-36 01C,53947,STARLINK-31068,58623,[-5148.99395123  3108.05589417 -3314.9753934 ],0,489.4021296211031,False,,39.402657570353426,0.025378998820434904
YAOGAN-36 01C,53947,STARLINK-31084,58630,[-5145.36187597  3117.58889925 -3311.64366872],0,489.39347700224334,False,,39.41571656064353,0.02537059039536774
YAOGAN-36 01C,53947,STARLINK-31081,58632,[-5144.30844018  3120.34625806 -3310.67798652],0,489.3909768016674,False,,39.2910756452489,0.02545107212204613
YAOGAN-36 01C,53947,STARLINK-31008,58636,[-5196.36225627  2979.83226051 -3358.75680685],0,489.5198060666007,False,,39.0246002956167,0.025624862072253472
YAOGAN-36 01C,53947,STARLINK-31077,58637,[-5195.57508703  2982.02529648 -3358.02397461],0,489.51777338817374,False,,38.897178097608915,0.025708805854517038
YAOGAN-36 01C,53947,STARLINK-31070,58639,[-5150.96622239  3102.86228296 -3316.78601389],0,489.40684925693677,False,,39.38463320940356,0.02539061350865235
YAOGAN-36 01C,53947,STARLINK-31131,58673,[-5308.19666924  2642.68559793 -3465.0384396 ],0,489.84030366868683,False,,39.3024763741954,0.025443689361430776
YAOGAN-36 01C,53947,STARLINK-31181,58746,[-5236.99778302  2863.48878838 -3396.85282017],0,489.6286229267189,False,,39.53522152714297,0.025293901523062122
YAOGAN-36 01C,53947,STARLINK-31281,59077,[ 909.79898685 6701.11255646 1199.97021859],0,490.229190721182,False,,39.4796266744376,0.025329520166093248
YAOGAN-36 01C,53947,STARLINK-31286,59082,[1158.18707918 6630.8118159  1366.63134348],0,490.5328766200555,False,,39.35257567493409,0.025411297300088984
YAOGAN-36 01C,53947,FLOCK 4BE 18,60480,[ 5454.2698303  -2146.35329358  3608.60017148],0,505.15966981595557,False,,30.977536568477763,0.03228145652542248
YAOGAN-36 01C,53947,FLOCK 4BE 17,60492,[ 5460.69983803 -2118.1899103   3615.4546488 ],0,505.1303586903705,False,,32.70688469886139,0.030574602540327317
STARLINK-5123,53979,STRIX-3,59224,[-3669.7621896  -3964.43608965  4319.97572882],0,539.0874170221005,False,,29.36085920867178,0.034058948782556345
YAOGAN-36 02A,54042,LEMUR 2 GOOD-VIBES,58263,[ 6088.98143605 -1520.62225129 -2753.63801624],0,475.5034313911892,False,,12.551605362616106,0.07967108358731667
YAOGAN-36 02A,54042,LEMUR 2 SANITA-VETRA,58267,[ 6088.76428432 -1525.40338695 -2751.49379403],0,475.5118079366812,False,,12.437191799033185,0.08040400245960151
YAOGAN-36 02A,54042,STARLINK-30999,58551,[ 6055.60021645 -1943.78468107 -2555.95908178],0,476.3066531639661,True,53.08964461348641,12.444216211620304,0.08035861664523382
YAOGAN-36 02A,54042,STARLINK-32126,60295,[ 6057.34732793 -1928.19652328 -2563.52971904],0,476.2748051155031,False,,12.424482119997968,0.08048625209017271
YAOGAN-36 02B,54043,KUWAITSAT-1,55103,[ 5763.73985306 -3554.47590865 -1192.39110623],0,497.81214324056964,False,,26.65979709324263,0.03750966282685875
YAOGAN-36 02B,54043,UHETSAT,58466,[ 6020.25622479 -2883.74695154 -1646.87419422],0,497.44006622508005,False,,38.55201118104759,0.025938983969054415
YAOGAN-36 02C,54045,FLOCK 4Q 2,58320,[ 6240.41472807 -1690.05918514 -2339.30444115],0,497.4215358718866,False,,66.51154796481948,0.01503498310592528
STARLINK-5211,54086,ANSER-FLW1,58019,[ 4835.27641688 -2645.79564835  4179.45435233],0,539.2228042528968,False,,59.45962090827215,0.016818136152309
STARLINK-5190,54092,SKYKRAFT-3D,57956,[ 4422.81286287  2978.70640899 -4319.76142597],0,484.5289994442792,False,,61.5314555691737,0.01625185022440757
STARLINK-5213,54093,STRIX-3,59224,[-3832.51727756 -4289.35911253  3843.07799964],0,539.8059231470943,False,,29.325821641713972,0.034099641340570946
STARLINK-5204,54101,ANSER-FLW1,58019,[ 4976.89251477 -2677.79739533  3988.84559285],0,539.4379041355996,False,,59.19289018339559,0.016893920822276618
STARLINK-5294,54159,YUNYAO-1 18,58758,[4980.78753837 2735.48360588 3944.22612193],0,539.2273897389014,False,,47.71000356238002,0.020959964899028294
STARLINK-5233,54160,STRIX-3,59224,[-3763.6404711  -4148.76772562  4058.73506431],0,539.4123456018506,True,1.4670887233978902,29.329820298879543,0.034094992393737984
STARLINK-5269,54161,YUNYAO-1 18,58758,[5008.83373779 2714.33260348 3923.18433072],0,539.1809422624328,False,,47.96833320060828,0.020847086677327348
STARLINK-5273,54162,YUNYAO-1 18,58758,[5011.39972109 2712.43938333 3921.30878123],0,539.2333436490953,False,,47.83518589811576,0.020905113698730087
STARLINK-5255,54208,STRIX-3,59224,[-3764.74636558 -4150.92983001  4055.69949619],0,539.5307772475971,False,,29.325054398602433,0.034100533503107766
MATS,54227,STARLINK-6177,56880,[ 614.42297641 6901.12559295 -383.04736613],0,561.0039147067037,False,,41.49252340207608,0.02410072750480066
MATS,54227,STARLINK-5853,56881,[ 609.34238106 6903.6022868  -343.96649828],0,560.9722310777961,False,,41.554875656285894,0.024064564848450768
MATS,54227,STARLINK-5515,56884,[ 606.81830484 6904.74645332 -324.60287986],0,560.9566268551644,False,,41.50731584563177,0.02409213844901609
MATS,54227,STARLINK-5095,56885,[ 614.48685246 6901.09296895 -383.53960845],0,561.0043154001487,False,,41.54680632827718,0.024069238730376006
MATS,54227,STARLINK-6180,56887,[ 613.27449988 6901.70585108 -374.2007716 ],0,560.9967203160959,False,,41.50283142574175,0.024094741627188335
MATS,54227,STARLINK-5528,56890,[ 611.17437794 6902.73606121 -358.04236517],0,560.9836133423078,False,,41.5668721723728,0.024057619631641294
MATS,54227,STARLINK-6213,56891,[ 611.86743414 6902.40048624 -363.37210676],0,560.987931781593,False,,41.5227976356719,0.024083155686525998
MATS,54227,STARLINK-6202,56896,[ 603.25457254 6906.26520729 -297.32179093],0,560.9347482255662,False,,41.56792816709077,0.024057008470094923
MATS,54227,STARLINK-6203,56899,[ 632.75300779 6890.22202211 -525.23237078],0,561.1213367551218,False,,41.56138655569603,0.024060794955912002
MATS,54227,STARLINK-30166,57602,[ 610.42828405 6903.09248021 -352.30767028],0,560.9789720732306,False,,41.570964548767314,0.0240552513239593
MATS,54227,STARLINK-30041,57613,[ 604.96047595 6905.55228136 -310.37233387],0,560.9451989234258,False,,41.57397182411822,0.024053511274568003
MATS,54227,STARLINK-30246,57615,[ 603.89975962 6905.998606   -302.2557869 ],0,560.9386959708909,False,,41.00474562524179,0.024387421132650994
MATS,54227,STARLINK-30141,57620,[ 615.88117134 6900.37159716 -394.29009678],0,561.0130765503909,False,,41.56135588003155,0.024060812714737662
MATS,54227,STARLINK-30586,58084,[ 609.62832881 6903.46906806 -346.16233588],0,560.9740045406334,False,,41.49267899516813,0.024100637129659697
MATS,54227,STARLINK-30557,58087,[ 609.36222029 6903.59306769 -344.11883256],0,560.9723540842824,False,,41.52351601866493,0.024082739032756702
MATS,54227,STARLINK-30578,58093,[ 617.92377215 6899.28284156 -410.0582662 ],0,561.0259617374686,False,,41.229618917400025,0.024254408026506708
BLUEWALKER-LVA,54247,BDSAT-2,55098,[ 3899.04424577 -1221.77563693 -5454.09494828],0,436.8685564926991,False,,62.52837644301466,0.015992738927282906
YAOGAN-36 03A,54372,GAOFEN 11 04,54818,[4855.96504169 3670.00026586 3199.71073535],0,498.58688794151567,False,,30.111651913469892,0.033209735648965455
YAOGAN-36 03B,54374,GHOST-4,59133,[5515.26902374 2982.73131254 2817.71739395],0,496.18430064341464,False,,62.59829872628399,0.01597487504209306
YAOGAN-36 03C,54376,FLOCK 4Q 1,58270,[ 6538.11727026 -2106.73794366  -261.03266636],0,496.11523440485325,False,,50.776573409445014,0.019694121380273936
YAOGAN-36 03C,54376,PICO-01B009,58287,[ 6541.4100278  -2097.32188897  -254.06789605],0,496.1075605177439,False,,39.88668459052495,0.025071023331870234
YAOGAN-36 03C,54376,FLOCK 4Q 15,58319,[ 6562.26108126 -2036.11581359  -208.89413433],0,496.05810742767517,False,,33.696462669955736,0.029676705528251628
YAOGAN-36 03C,54376,SONATE-2,59112,[5473.75158133 2921.39479879 2954.78026975],0,494.20709721397816,False,,77.26900744832761,0.012941799474630675
YAOGAN-36 03C,54376,YAOGAN-43 O1A,60458,[-6712.87559178  1508.07643304  -175.61075378],0,504.4292495768932,False,,87.05193027806398,0.01148739604975753
YAOGAN-36 04A,54746,HUYGENS,55093,[ 4597.93112273 -3564.97381496  3660.21470935],0,495.6584603329575,False,,29.24360116239492,0.03419551492467778
YAOGAN-36 04A,54746,FLOCK 4Q 24,58314,[ 5662.4691258  -2262.07995307  3170.98185659],0,494.82243692426437,False,,27.836912838570164,0.03592352376857048
YAOGAN-36 04A,54746,UHETSAT,58466,[ 5017.24504656 -3121.21156365  3511.12019465],0,495.3306703174849,False,,37.741065108342674,0.02649633753391209
YAOGAN-36 04B,54748,STARLINK-30504,57980,[6691.54068006  275.87027127 1524.59414788],0,490.5666914756239,False,,37.988653870043144,0.02632364925119323
YAOGAN-36 04B,54748,STARLINK-30950,58440,[6529.67528725 -590.55215794 2048.44085909],0,490.8806338009026,False,,37.832338129424116,0.026432413364963284
YAOGAN-36 04B,54748,STARLINK-31238,58853,[6693.3339136  1264.86657602  880.03041336],0,490.41028641551657,False,,38.37536780751898,0.026058382163677077
YAOGAN-36 04B,54748,STARLINK-31242,58864,[6668.38443011 1469.65265326  740.11422161],0,490.40584779566325,False,,38.17843408178941,0.026192797689337036
YAOGAN-36 04B,54748,STARLINK-31198,58867,[6682.66017905 1361.69299013  814.16161895],0,490.4069484748761,False,,37.83985496903229,0.026427162599285563
YAOGAN-36 04B,54748,STARLINK-31196,58868,[6682.38619193 1363.96050479  812.61296057],0,490.4068968239235,False,,37.90333251132694,0.026382904450450696
YAOGAN-36 04B,54748,STARLINK-31203,58869,[6710.12800052 1046.66736252 1026.61721412],0,490.4258207712892,False,,38.02576674370592,0.026297957559672912
YAOGAN-36 04B,54748,STARLINK-30945,58874,[6682.89403462 1359.75033743  815.48818073],0,490.40699369499544,True,86.55643456992746,37.83361094147839,0.0264315241161309
YAOGAN-36 04B,54748,YAOGAN-43 O1A,60458,[ -534.78426618  5678.52388097 -3839.74077399],0,497.6990109815024,True,9.340928447468947,54.7319795379491,0.018270853867191805
YAOGAN-36 04B,54748,YAOGAN-43 O1C,60460,[ -538.55905586  5677.82865763 -3840.24889212],0,497.70328588489247,False,,52.73907855863491,0.01896127174251267
STARLINK-5220,54760,YUNYAO-1 20,58760,[3558.69309954 3557.4162797  4746.48733587],0,539.2718027649007,False,,49.051114879010775,0.020386896454170203
STARLINK-5214,54762,YUNYAO-1 20,58760,[3590.46442682 3542.47597956 4733.69926311],0,539.2595425932341,False,,49.20606965420158,0.020322696102890482
STARLINK-5191,54763,YUNYAO-1 20,58760,[3559.82489371 3556.90203872 4746.05302238],0,539.2917155607538,False,,49.05083915409501,0.020387011053133328
STARLINK-5458,54764,YUNYAO-1 20,58760,[3566.05889947 3553.9462989  4743.51519002],0,539.2427113634176,False,,49.08260292269247,0.02037381761466582
STARLINK-5471,54766,YUNYAO-1 20,58760,[3564.28004908 3554.81359406 4744.26756571],0,539.2875241588645,False,,49.09686023718517,0.020367901229712774
STARLINK-5472,54767,YUNYAO-1 20,58760,[3565.4239271  3554.28295093 4743.81572589],0,539.2944650625641,False,,49.111730628264176,0.020361734095041082
STARLINK-5453,54773,YUNYAO-1 20,58760,[3581.71521087 3546.59433753 4737.22567915],0,539.2481798746958,False,,49.18549026171389,0.020331199194702398
STARLINK-5454,54774,AAC-HSI-SAT2,56995,[4415.70666293 1859.14726871 4989.21166477],0,539.1617687957696,True,11.070826381542753,29.46210951628416,0.033941900848860965
STARLINK-5470,54776,YUNYAO-1 20,58760,[3588.89666624 3543.24819964 4734.37162233],0,539.3016230018329,False,,48.82782705371336,0.020480124968492736
STARLINK-5468,54777,YUNYAO-1 20,58760,[3598.21152407 3538.86484197 4730.61870333],0,539.3292431359378,False,,49.00812037144662,0.020404781746794463
STARLINK-5450,54778,AAC-HSI-SAT2,56995,[4398.84851184 1845.89742476 5008.94350436],0,539.1323944804853,False,,29.477931122963525,0.033923683308323925
STARLINK-5442,54784,YUNYAO-1 20,58760,[3599.2065714  3538.35090209 4730.16382812],0,539.2729374221308,False,,49.07318593220865,0.020377727286372514
STARLINK-5441,54787,YUNYAO-1 20,58760,[3600.2454817  3537.85232331 4729.73380738],0,539.2645228213705,False,,49.005949759679574,0.020405685532142587
STARLINK-5446,54789,YUNYAO-1 18,58758,[5016.99230659 2708.2768037  3917.17806666],0,539.3158852107972,False,,48.06740433707907,0.020804119003126672
STARLINK-5431,54792,YUNYAO-1 20,58760,[3588.06216617 3543.5924487  4734.65061138],0,539.2360059958955,True,63.829545583888084,48.96292731199689,0.02042361547600893
STARLINK-5433,54793,YUNYAO-1 19,58759,[4769.0925189  2909.20631767 4079.43751234],0,539.3358505802044,False,,48.854665747960865,0.02046887405102631
STARLINK-5435,54797,YUNYAO-1 20,58760,[3582.8029169  3546.13478805 4736.84922509],0,539.3180682698066,False,,49.07044475982663,0.020378865626640656
STARLINK-5420,54798,YUNYAO-1 19,58759,[4776.02270324 2904.46133118 4074.74287837],0,539.3562877033137,False,,48.57551655152208,0.020586502645614495
STARLINK-5429,54801,YUNYAO-1 20,58760,[3590.32875587 3542.52868158 4733.74076357],0,539.2445129292237,False,,49.03064081469291,0.020395409551741614
STARLINK-5426,54802,AAC-HSI-SAT2,56995,[5948.97724831 3509.67664455  386.74594266],0,539.9283658057884,False,,29.477289530609667,0.03392442167932654
