Satellite 1,NORAD ID 1,Altitude Range [km],Satellite 2,NORAD ID 2,Altitude Range [km],"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days]
STARLINK-30345,57701,"[6938.379650673095, 6939.890994346339]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-4831.61795378 -1822.55911005  4636.3203769 ],0,561.7275806810148,True,60.47072287301657,61.854455870178626,0.016166984026160056
STARLINK-30346,57704,"[6938.390375957897, 6939.85453079556]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-4876.26935114 -1772.45771089  4608.88200817],0,561.7046759282739,True,59.937615674176605,61.72112064850784,0.0162019093220106
STARLINK-30300,57715,"[6938.364439485978, 6939.828588850468]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-4872.91363742 -1776.1945549   4610.9142237 ],0,561.6529386753755,True,59.67097581274262,61.38786855655581,0.016289863510714882
STARLINK-30334,57719,"[6938.391822126742, 6939.885124726224]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-4868.68819453 -1781.00910272  4613.58778828],0,561.6980441252417,True,60.20419551749636,61.92107980665655,0.01614958917257931
YAOGAN-39 01A,57727,"[6874.236830481442, 6881.04156670453]",LIZZIESAT,59132,"[6874.936408267403, 6890.576784356863]",[ 4561.35295883  3349.73563872 -3905.0136308 ],0,497.60304170637755,True,48.599083001341796,58.93167266948641,0.016968803950439693
STARLINK-30410,57841,"[6840.727090641577, 6842.4935944320205]",LEMUR 2 MARAPAMASM,58332,"[6829.816233228558, 6841.286288244074]",[ 3748.81653436 -1783.6678737   5436.96905418],0,462.60338303557,True,36.71555732418819,49.01766118636012,0.020400810152857
STARLINK-30406,57881,"[6836.761089161105, 6874.1974904669205]",STARLINK-30518,58029,"[6840.80126187127, 6842.5034649792915]",[3148.33498188 4997.18880388 3451.42167497],0,462.6393213142701,True,18.265317642335926,64.66216892779696,0.015464993157229533
STARLINK-30443,57894,"[6938.118955227161, 6939.92310069443]",GEESAT 3-03,61013,"[6936.314050682337, 6974.324871537304]",[-5971.62379649  3323.64501957 -1200.3131122 ],0,560.7143855168251,True,53.995169056247676,56.85941897637099,0.01758723564191834
STARLINK-30479,57898,"[6938.556131458687, 6939.812123785787]",GEESAT 3-03,61013,"[6936.314050682337, 6974.324871537304]",[-5943.95133665  3355.81243711 -1247.79227993],0,560.8125011452021,True,34.21808468598923,38.28491641499982,0.026119947322340385
STARLINK-30481,57899,"[6938.293556090519, 6939.976990307798]",GEESAT 3-03,61013,"[6936.314050682337, 6974.324871537304]",[-5955.67783905  3342.24218659 -1227.74053236],0,560.7410196160945,True,34.55211861183445,57.26031375816759,0.017464102698133754
STARLINK-30457,57900,"[6938.162961440458, 6940.122575358255]",GEESAT 3-03,61013,"[6936.314050682337, 6974.324871537304]",[-5964.21845418  3332.43482729 -1213.22133949],0,560.8059790120151,True,16.11119447565593,57.260406531462955,0.01746407440279923
STARLINK-30478,57911,"[6938.674638634865, 6939.601707494787]",GEESAT 3-03,61013,"[6936.314050682337, 6974.324871537304]",[-5944.89850399  3354.85528435 -1246.32758982],0,560.8978509551025,True,35.08665543845332,57.260349651811865,0.01746409175076278
STARLINK-30710,57938,"[6840.672320786814, 6842.574292066]",LEMUR 2 MARAPAMASM,58332,"[6829.816233228558, 6841.286288244074]",[ 6097.7400122  -2021.15596501  2352.74765104],0,463.1294179061724,True,29.752756368881737,48.8874340180747,0.0204551541737756
SKYKRAFT-3D,57956,"[6858.776146118855, 6871.006636621721]",STARLINK-31134,58621,"[6867.103012574193, 6869.142845084055]",[-5462.00704613 -3266.43633385  2584.2530918 ],0,490.74146286190535,True,32.00048945734398,65.51605630923402,0.01526343397838275
YAOGAN-39 03B,57988,"[6871.468097326742, 6886.589578518264]",FLOCK 4Q 31,58285,"[6863.456614464658, 6876.912557995249]",[ 5467.16760472 -2213.02208786  3534.29777553],0,497.81014534348196,True,18.50258146581636,34.04220606851192,0.029375299532217205
STARLINK-30538,57994,"[6938.266813083736, 6939.982164657385]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-5174.60498468 -1415.74453575  4402.49458629],0,561.8073744414769,True,59.33851326382842,61.72114780604189,0.01620190219311038
STARLINK-30497,58011,"[6938.190346447099, 6940.056970711256]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-5201.78154132 -1381.11847597  4381.45592175],0,561.8324122161066,True,56.67242655548506,61.72113672830384,0.01620190510103525
STARLINK-30525,58012,"[6938.279288778459, 6940.007135438274]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-5203.34431497 -1379.0335666   4380.14767027],0,561.7635217205088,True,55.60597671175434,61.98772510922485,0.016132226150225065
STARLINK-30598,58079,"[6938.334848891941, 6939.925297504718]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-4983.5909559  -1648.71018197  4539.44008526],0,561.6713811853979,True,54.07236541043023,61.78780399743791,0.016184423709919613
STARLINK-30551,58083,"[6938.304640837389, 6939.939497996943]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-4905.19912679 -1739.65485775  4590.74553605],0,561.7709298109166,True,59.07118284642305,61.72111552572445,0.016201910666750908
STARLINK-30590,58090,"[6938.344933666567, 6939.942324529985]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-4987.07617498 -1644.71447456  4537.20907153],0,561.7679443470461,True,59.00472926691113,61.98773069671358,0.016132224696088403
STARLINK-30608,58091,"[6938.384662765192, 6939.864084081606]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-4981.37579371 -1651.33100123  4540.94333852],0,561.6875854901027,True,58.33819119753621,61.72114626574715,0.016201902597440275
STARLINK-30574,58094,"[6938.343676789406, 6939.900815821477]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-4989.35240749 -1641.96514355  4535.60530985],0,561.7046772703652,True,57.07179973532907,61.721117885765466,0.01620191004723566
YAOGAN-39 04C,58145,"[6866.139733559532, 6884.251749220649]",FLOCK 4Q 26,58284,"[6863.381366701805, 6876.4039352109585]",[ 6546.80971691 -1992.77686623  -630.94715769],0,494.2695234697512,True,34.62929958420296,56.667706795664635,0.01764673491386994
MANTIS,58257,"[6850.00872601373, 6862.953762602984]",PELICAN 3001,58296,"[6849.68191158457, 6868.047207328972]",[  336.3245874    825.14850777 -6792.15112988],0,472.2134478998487,True,0.04915441249433912,65.39569805901377,0.015291525737634752
FLOCK 4Q 1,58270,"[6865.451607462725, 6878.76012768587]",STARLINK-31054,58619,"[6867.111151730607, 6869.109771874991]",[-5911.42998637  2299.55773978 -2632.63440893],0,489.4487630874055,True,5.959905747504813,65.61936199113849,0.015239404493677403
FLOCK 4Q 1,58270,"[6865.451607462725, 6878.76012768587]",STARLINK-31129,58624,"[6867.390988745922, 6868.783836873239]",[-5914.32500065  2299.60656408 -2626.09472234],0,489.4538478515615,True,25.05515094877733,65.61936199113849,0.015239404493677403
FLOCK 4Q 1,58270,"[6865.451607462725, 6878.76012768587]",STARLINK-31070,58639,"[6867.117014558863, 6869.107393475587]",[-5910.45664029  2299.54078975 -2634.82926228],0,489.4470571353868,True,5.959902100982116,65.61936199113849,0.015239404493677403
FLOCK 4Q 1,58270,"[6865.451607462725, 6878.76012768587]",STARLINK-31095,58683,"[6866.6397248567555, 6869.35945269391]",[-5295.77405881  2251.13588566 -3746.94340796],0,488.62501423703,True,4.120626114607535,65.61936199113849,0.015239404493677403
FLOCK 4Q 16,58271,"[6866.3951846706605, 6879.506025244678]",STARLINK-31334,59157,"[6867.113773331664, 6869.159104363152]",[-4664.19736408  2171.78006709 -4548.3359961 ],0,489.08412970899826,True,0.6417361205887493,62.415519906078615,0.016021656176296795
TIGER-6,58272,"[6864.755286893934, 6874.62153338858]",FLOCK 4Q 8,58279,"[6860.1487710135, 6874.388739504405]",[-207.18188771 -869.56461644 6815.57498062],0,495.8086844835125,True,8.137727114000912,65.58473983910564,0.015247449367844237
FLOCK 4Q 11,58273,"[6866.584990531035, 6879.511819971631]",STARLINK-31147,58681,"[6867.713598771379, 6868.493815352502]",[-5289.08174316  2257.97425981 -3754.2523504 ],0,489.70430235136155,True,11.275377853101007,60.77603058557433,0.016453855086701857
FLOCK 4Q 11,58273,"[6866.584990531035, 6879.511819971631]",STARLINK-31161,58795,"[6867.2706204498145, 6868.770596150668]",[-4990.8584472   2216.2736053  -4164.49420359],0,489.4352570097253,True,11.077706261228885,59.79153764952292,0.01672477476430946
FLOCK 4Q 11,58273,"[6866.584990531035, 6879.511819971631]",STARLINK-31174,58808,"[6867.507369897464, 6868.6763191293985]",[-4986.1566305   2215.55245626 -4170.4994376 ],0,489.4314335387271,True,57.348862621676744,60.64476486076749,0.016489469491651428
FLOCK 4Q 11,58273,"[6866.584990531035, 6879.511819971631]",STARLINK-31297,59158,"[6867.32603263577, 6868.834263036236]",[-4680.27795483  2165.06050848 -4535.18618857],0,489.2061911317651,True,1.1007725223330254,60.4478662735572,0.016543181118660065
PICO-01B009,58287,"[6864.766137988954, 6876.2137483322485]",STARLINK-31214,58871,"[6867.613440834937, 6868.628549117994]",[-6222.86679224  1704.73635695  2355.16151745],0,490.4132789171408,True,49.383038326706036,65.59621849681619,0.01524478122238916
PICO-01B009,58287,"[6864.766137988954, 6876.2137483322485]",STARLINK-30996,59023,"[6867.412728530405, 6868.841298949263]",[-6261.79496397  1735.19298473  2225.87674023],0,490.30519075210395,True,31.54065663266443,65.59621849681619,0.01524478122238916
PICO-01B009,58287,"[6864.766137988954, 6876.2137483322485]",STARLINK-31240,59041,"[6867.36756482967, 6868.852450213297]",[-6306.78957792  1772.1963309   2063.34374444],0,490.17152707484,True,31.015624598548673,65.59621849681619,0.01524478122238916
PICO-01B009,58287,"[6864.766137988954, 6876.2137483322485]",STARLINK-31205,59046,"[6867.263108191188, 6868.938924839216]",[-6304.38016559  1770.15793694  2072.46127598],0,490.178960583502,True,30.95004303635437,65.59621849681619,0.01524478122238916
PELICAN 3001,58296,"[6849.68191158457, 6868.047207328972]",STARLINK-31739,59766,"[6852.685419873895, 6854.598956772876]",[-6301.84135572  2261.15766744 -1465.67845155],0,475.6394621432437,True,39.771353334109214,57.25107357490378,0.01746692136159965
SPIP,58298,"[6878.701354220204, 6892.610379070828]",YAOGAN-43 O1B,60459,"[6876.358916158001, 6886.360284200901]",[-6448.26872076  2285.28277764  -741.87535629],0,503.2194006834752,True,11.570356253810235,65.81353400835904,0.015194443134948337
AETHER-2,58299,"[6864.704918203801, 6877.223815280005]",STARLINK-31214,58871,"[6867.613440834937, 6868.628549117994]",[-6252.36880533  1654.63502218  2312.55873896],0,490.47717286354873,True,42.17107434193546,65.6030129751688,0.015243202326370392
AETHER-2,58299,"[6864.704918203801, 6877.223815280005]",STARLINK-31177,58873,"[6867.116623406757, 6869.0822734689]",[-6303.08794409  1694.40275021  2139.11385294],0,490.3218072382351,True,26.81968822316731,65.6030129751688,0.015243202326370392
AETHER-2,58299,"[6864.704918203801, 6877.223815280005]",STARLINK-31227,59026,"[6867.35725237124, 6868.983635132321]",[-6314.0325444   1703.31474299  2099.27469741],0,490.2865702689942,True,27.606860176261446,65.6030129751688,0.015243202326370392
FLOCK 4Q 25,58303,"[6864.280441548203, 6877.088771791957]",LEMUR 2 OBA-NI-JESU,58902,"[6872.073438176732, 6888.38646339004]",[ 1346.89542501 -1353.71025153  6606.01872884],0,498.3549964192107,True,13.71488518404122,63.040645102848096,0.01586278183493432
FLOCK 4Q 25,58303,"[6864.280441548203, 6877.088771791957]",STARLINK-31207,59035,"[6867.5400631104085, 6868.699401721239]",[-6238.59204473  1746.18235671  2281.97858511],0,490.3861153658254,True,28.656002414396305,65.59900635051831,0.015244133343371883
FLOCK 4Q 25,58303,"[6864.280441548203, 6877.088771791957]",STARLINK-31208,59037,"[6867.140939376921, 6869.101101116099]",[-6230.70187101  1739.96819217  2308.20567074],0,490.41077472342295,True,28.72164408323757,65.59900635051831,0.015244133343371883
FLOCK 4Q 29,58304,"[6863.970000442604, 6878.743417366749]",STARLINK-31237,58855,"[6867.242794204723, 6868.893877832703]",[-6312.76753312  1759.02299194  2057.74119175],0,490.59611649625003,True,31.350133249811954,65.60863209805659,0.015241896805673857
FLOCK 4Q 29,58304,"[6863.970000442604, 6878.743417366749]",STARLINK-31244,58856,"[6867.006814568139, 6869.1359166914835]",[-6310.03078572  1756.7107015   2068.1211901 ],0,490.60715467762384,True,27.872892429240977,65.60863209805659,0.015241896805673857
FLOCK 4Q 18,58305,"[6823.934188257668, 6835.3560867856595]",STARLINK-31439,59178,"[6823.665531797407, 6824.605897698901]",[-4695.19419993  2012.54213482 -4524.50167188],0,445.81272126675776,True,7.908069648112847,53.70002610419617,0.01862196487688223
FLOCK 4Q 18,58305,"[6823.934188257668, 6835.3560867856595]",STARLINK-31303,59239,"[6823.704155673885, 6824.542157997545]",[-4920.7060622   2044.00102286 -4263.26083293],0,445.8414042431996,True,30.662842634226735,53.57000182791483,0.018667163820758156
FLOCK 4Q 22,58306,"[6864.14122595688, 6877.664537008213]",STARLINK-31177,58873,"[6867.116623406757, 6869.0822734689]",[-6267.73470995  1755.78506474  2192.91690397],0,490.35367376653903,True,26.164203939108997,65.6021323980704,0.015243406935799753
FLOCK 4Q 22,58306,"[6864.14122595688, 6877.664537008213]",STARLINK-30996,59023,"[6867.412728530405, 6868.841298949263]",[-6261.66932084  1750.87668791  2214.13141459],0,490.3744676224878,True,26.623453202405756,65.6021323980704,0.015243406935799753
FLOCK 4Q 22,58306,"[6864.14122595688, 6877.664537008213]",STARLINK-31227,59026,"[6867.35725237124, 6868.983635132321]",[-6311.83877592  1792.66144911  2030.03684916],0,490.1956516210121,True,26.754360744552574,65.6021323980704,0.015243406935799753
FLOCK 4Q 22,58306,"[6864.14122595688, 6877.664537008213]",STARLINK-31240,59041,"[6867.36756482967, 6868.852450213297]",[-6306.36951744  1787.96463131  2051.13587396],0,490.21596026086536,True,26.229577554398332,65.6021323980704,0.015243406935799753
FLOCK 4Q 22,58306,"[6864.14122595688, 6877.664537008213]",STARLINK-31241,59045,"[6867.05261843471, 6869.14051979172]",[-6304.49732653  1786.36554706  2058.29511681],0,490.2228621362683,True,26.098384789786333,65.6021323980704,0.015243406935799753
FLOCK 4Q 23,58307,"[6863.583592873089, 6878.522636555101]",STARLINK-31238,58853,"[6867.201577681649, 6869.110925119538]",[-6341.59053873  1783.88502209  1944.18018843],0,490.4766110608098,True,23.017129400120144,65.604284009232,0.01524290700069644
FLOCK 4Q 23,58307,"[6863.583592873089, 6878.522636555101]",STARLINK-31237,58855,"[6867.242794204723, 6868.893877832703]",[-6312.80271422  1758.96846234  2057.69282268],0,490.5999954480221,True,32.98916244678454,65.604284009232,0.01524290700069644
FLOCK 4Q 23,58307,"[6863.583592873089, 6878.522636555101]",STARLINK-31244,58856,"[6867.006814568139, 6869.1359166914835]",[-6310.06625948  1756.65633423  2068.07306108],0,490.6113475247457,True,29.184130655435137,65.604284009232,0.01524290700069644
FLOCK 4Q 23,58307,"[6863.583592873089, 6878.522636555101]",PTD-R (TYVAK-0127),60523,"[6873.509831474642, 6883.370763485108]",[-342.59188267 -826.58599901 6818.62164804],0,498.9419431954211,True,32.54302837081376,40.74026036973307,0.02454574396247414
FLOCK 4Q 33,58308,"[6863.488788335219, 6877.776956456654]",STARLINK-31197,58859,"[6867.9851149533715, 6868.254345246791]",[-6259.92979401  1733.18250474  2231.73114566],0,489.9971372479613,True,16.84780169040696,65.5982654395064,0.015244305520885805
FLOCK 4Q 33,58308,"[6863.488788335219, 6877.776956456654]",STARLINK-31213,58860,"[6867.455458945163, 6868.779632007931]",[-6265.63363037  1737.75009667  2212.02288503],0,489.9766735219291,True,11.79670332323782,65.5982654395064,0.015244305520885805
FLOCK 4Q 33,58308,"[6863.488788335219, 6877.776956456654]",STARLINK-31198,58867,"[6867.604621879937, 6868.486478928608]",[-6304.2034171   1769.50896807  2072.40657116],0,489.8329845353901,True,11.66528154338285,65.5982654395064,0.015244305520885805
FLOCK 4Q 33,58308,"[6863.488788335219, 6877.776956456654]",STARLINK-31225,59040,"[6867.224310882564, 6868.972928791175]",[-6179.00510008  1671.26644395  2490.33685533],0,490.26988999668083,True,29.5742874374171,65.5982654395064,0.015244305520885805
FLOCK 4Q 6,58315,"[6864.552479845306, 6877.626789201878]",STARLINK-31200,58862,"[6867.6109764880575, 6868.553277355872]",[-6293.68320432  1791.4086297   2086.37592736],0,490.09113141232865,True,18.553439840979443,65.60480704240415,0.015242785476888038
FLOCK 4Q 6,58315,"[6864.552479845306, 6877.626789201878]",STARLINK-31178,59025,"[6867.2005795781, 6869.002769457494]",[-6260.61610329  1764.01029363  2206.13076088],0,490.20044387394046,True,27.016653199512028,65.60480704240415,0.015242785476888038
FLOCK 4Q 6,58315,"[6864.552479845306, 6877.626789201878]",STARLINK-30863,59027,"[6867.396523669881, 6868.838828381847]",[-6259.74084314  1763.30050402  2209.18849064],0,490.20325641954423,True,27.14786776365443,65.60480704240415,0.015242785476888038
FLOCK 4Q 6,58315,"[6864.552479845306, 6877.626789201878]",STARLINK-31186,59030,"[6867.324004804222, 6868.903670986938]",[-6258.81034371  1762.54673379  2212.4332725 ],0,490.20624219392175,True,27.147873017404862,65.60480704240415,0.015242785476888038
FLOCK 4Q 6,58315,"[6864.552479845306, 6877.626789201878]",STARLINK-31208,59037,"[6867.140939376921, 6869.101101116099]",[-6230.59586221  1740.06951584  2308.0703109 ],0,490.29479177016674,True,27.344842703781804,65.60480704240415,0.015242785476888038
FLOCK 4Q 6,58315,"[6864.552479845306, 6877.626789201878]",STARLINK-31220,59039,"[6867.3086639576695, 6868.888326611585]",[-6255.723371    1760.05203368  2223.1546224 ],0,490.2161163503142,True,27.016680769136283,65.60480704240415,0.015242785476888038
FLOCK 4Q 7,58318,"[6863.634742341111, 6879.316824373889]",STARLINK-30996,59023,"[6867.412728530405, 6868.841298949263]",[-6262.07148296  1720.99269306  2236.60258723],0,490.4688440146929,True,22.558631722175324,65.61033751362666,0.015241500621640747
FLOCK 4Q 7,58318,"[6863.634742341111, 6879.316824373889]",STARLINK-31227,59026,"[6867.35725237124, 6868.983635132321]",[-6312.80351954  1762.60551227  2053.45022559],0,490.26341764985773,True,22.62394652883896,65.61033751362666,0.015241500621640747
FLOCK 4Q 7,58318,"[6863.634742341111, 6879.316824373889]",STARLINK-31241,59045,"[6867.05261843471, 6869.14051979172]",[-6305.37214689  1756.33251051  2081.56957942],0,490.294677769396,True,22.16471936101267,65.61033751362666,0.015241500621640747
FLOCK 4Q 4,58327,"[6867.161679736239, 6879.588742117595]",STARLINK-31189,58787,"[6868.074813686944, 6868.155857447903]",[-5001.07740052  2231.39408893 -4145.00733018],0,489.97631540939165,True,50.854824661978476,57.10466294209201,0.01751170479745354
FLOCK 4Q 13,58328,"[6864.870007053554, 6879.191318955256]",STARLINK-31025,58634,"[6867.091053179735, 6869.166601711389]",[-6062.76239442  2292.24093121 -2269.28301324],0,489.257100539111,True,6.87875514488539,65.61828484044645,0.015239654654667385
FLOCK 4Q 13,58328,"[6864.870007053554, 6879.191318955256]",STARLINK-31090,58640,"[6867.164488577005, 6868.991397309828]",[-6157.85601723  2286.77927653 -2003.91604687],0,489.4848381217189,True,7.076038219383975,65.61828484044645,0.015239654654667385
STARLINK-30925,58406,"[6938.154693586224, 6940.033800308298]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-5480.50014813 -1000.11110357  4138.50706824],0,561.8446171913847,True,58.73949753531608,61.387838470538696,0.016289871494333863
STARLINK-30949,58415,"[6937.914863379484, 6940.3463347413945]",3CAT-4,60236,"[6938.767989086234, 6964.401262234894]",[-2087.10466351 -6558.30595166  -883.59775592],0,560.748200542007,True,24.49973366687481,49.60336121841228,0.0201599241550754
STARLINK-30902,58421,"[6938.235293697762, 6939.975621346509]",3CAT-4,60236,"[6938.767989086234, 6964.401262234894]",[-2170.28294253 -6505.03931321 -1059.2991128 ],0,560.7230740622199,True,48.800436174914054,49.469928975622,0.020214300297313633
STARLINK-30912,58422,"[6866.86026219098, 6869.320412149754]",APEX ARIES 1,59129,"[6864.76118594784, 6878.59937569736]",[5867.29776837 3554.0694369   345.32510126],0,490.3302300700143,True,0.32856368611556636,65.56185602730989,0.015252771361192834
STARLINK-30900,58423,"[6938.043575819525, 6940.162777929742]",3CAT-4,60236,"[6938.767989086234, 6964.401262234894]",[-2089.53319084 -6556.93634863  -888.64477427],0,560.8292609365108,True,25.03381118279878,49.46990458700418,0.02021431026294523
ION SCV-015,58469,"[6877.516399915132, 6894.822721254795]",YAOGAN-43 O1D,60461,"[6874.788079787997, 6887.541630730733]",[-6035.44538872  3031.59610529 -1302.39792611],0,500.3378559369339,True,25.11264435518823,60.29194350638126,0.01658596392558088
STARLINK-30974,58479,"[6792.735475362384, 6802.355361638646]",HADES-D,58567,"[6778.754080620892, 6794.473235175316]",[ 5271.71602086 -1867.05609794  3857.80017883],0,415.94207646304676,True,18.617466447320183,53.38643589071303,0.018731349701768676
STARLINK-30979,58485,"[6938.315911886965, 6939.957711656632]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-5247.24168698 -1322.16324527  4345.17770425],0,561.7643141527633,True,58.13894819991705,61.854475782782224,0.0161669788215772
STARLINK-31005,58486,"[6938.124224303421, 6940.114363716944]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-5240.07459528 -1331.64218216  4351.09065434],0,561.8660653898523,True,55.87270497947378,61.65449696608456,0.016219417061339236
STARLINK-31023,58522,"[6938.453131847017, 6939.815977873593]",GEESAT 3-09,61019,"[6939.6811578880815, 6948.555741266642]",[-4661.90354833 -2005.98479401  4733.25724739],0,561.6788374502103,True,0.948743805310164,61.85444560610397,0.01616698670889578
TIME WE'LL TELL,58572,"[6800.64124267381, 6814.746784670138]",STARLINK-31252,59083,"[6795.967650220934, 6808.050739354554]",[-5479.11164815   910.48927978  3932.63201042],0,427.39381771921217,True,25.284456358069466,51.62976801118667,0.019368671185648733
STARLINK-31133,58622,"[6867.043722216546, 6868.984623021727]",YAOGAN-43 02C,60947,"[6868.702779835134, 6876.946045435649]",[ 4895.77080477 -3231.58621813  3573.11572113],0,490.5511727630965,True,49.177531683232694,62.479409469720125,0.01600527291290481
STARLINK-31068,58623,"[6867.31074738724, 6868.920633705105]",YAOGAN-43 02C,60947,"[6868.702779835134, 6876.946045435649]",[ 4599.02274101 -3541.85835624  3672.21083349],0,490.69865049677264,True,57.44619560814722,63.792039142908074,0.015675937208399656
STARLINK-31129,58624,"[6867.390988745922, 6868.783836873239]",YAOGAN-43 02F,60950,"[6868.00892797044, 6875.327254487599]",[ 4782.3245431  -3408.23140712  3562.0959333 ],0,490.2832549059103,True,3.5640862024901288,65.561814153989,0.01525278110290297
UNICORN-2N,58642,"[6855.208406220486, 6871.272506833033]",STARLINK-31214,58871,"[6867.613440834937, 6868.628549117994]",[-5922.93552539  2152.88869445  2731.72397871],0,490.5172251367376,True,57.25149455707241,61.43189355908337,0.016278189423515485
TIANMU-1 12,58646,"[6883.170702042302, 6897.901289894483]",FLOCK 4BE 11,60501,"[6880.117015528412, 6887.806400756406]",[-668.12801446 -726.35081635 6812.7495528 ],0,505.7236189625264,True,0.9381214013232062,45.986692269965886,0.02174542135210504
TIANMU-1 14,58648,"[6882.408318570967, 6898.18847996497]",FLOCK 4BE 30,60499,"[6881.300254517165, 6886.784082508602]",[-668.33847643 -729.54514663 6812.63389292],0,505.9673715930521,True,1.0039391151853871,48.29011744642088,0.020708170799326086
STARLINK-30972,58721,"[6928.942477272581, 6931.268220627689]",ADRAS-J,58992,"[6924.864111282584, 6987.614956871588]",[-2413.41779746 -3500.25367136  5471.22806976],0,550.8382359383577,True,58.628840989550504,59.0092319762787,0.016946500852646127
STARLINK-31230,58890,"[6817.438696733326, 6826.539230010464]",STARLINK-32271,60368,"[6824.710961106232, 6826.588014715408]",[-4093.05692123   190.11593328 -5459.93847086],0,448.29597294838186,True,3.1591487200879573,64.90284884673181,0.015407644159989058
STARLINK-31230,58890,"[6817.438696733326, 6826.539230010464]",STARLINK-32210,60594,"[6824.626978931622, 6826.5449685902495]",[-4088.09971475   437.67402163 -5449.45080401],0,448.3285490441449,True,2.705204299079888,64.90284884673181,0.015407644159989058
STARLINK-31230,58890,"[6817.438696733326, 6826.539230010464]",STARLINK-32208,60598,"[6824.647924028352, 6826.508576659396]",[-4088.81794286   413.64312686 -5450.78520999],0,448.32564266152076,True,0.6282766530503389,64.90284884673181,0.015407644159989058
STARLINK-31235,59038,"[6867.553304106624, 6868.679675210928]",GHOST-5,59130,"[6867.822079793241, 6882.398688830058]",[ 4000.2737031   3150.69224234 -4608.98446598],0,490.03518139241805,True,15.948192101736815,43.008823207876176,0.02325104305148416
YAM-6,59126,"[6870.789761214038, 6885.3588982592855]",SUPERVIEW NEO-3 01,59510,"[6868.982561308489, 6872.909994200852]",[ -122.54589834   971.05966837 -6801.78428294],0,493.707279987937,True,34.096397131054204,42.18252443485809,0.02370649963219453
STARLINK-31340,59170,"[6822.986184277298, 6825.285918126553]",STARLINK-32123,60284,"[6824.402418831296, 6834.5715249324285]",[6452.63934781 1314.37677794 1791.74243342],0,446.41293497830793,True,0.06844815033754159,55.258401363669996,0.018096795696617034
STARLINK-31496,59211,"[6825.471360251984, 6825.759401221052]",STARLINK-31432,59932,"[6820.197370028667, 6826.354694320102]",[-1039.62091466 -5924.21459907  3226.53151631],0,447.37659882849675,True,62.073826691510696,64.95460708657318,0.015395366777712537
STARLINK-31544,59399,"[6823.1962477229345, 6825.072884728646]",STARLINK-32123,60284,"[6824.402418831296, 6834.5715249324285]",[6755.32088813  561.70302409  788.8867235 ],0,446.24669754969545,True,1.9517858308873006,55.25838332679277,0.018096801603588293
STARLINK-31543,59402,"[6823.348558142392, 6824.9058239673905]",STARLINK-32123,60284,"[6824.402418831296, 6834.5715249324285]",[6756.05988772  558.50245163  784.61913175],0,446.2235837373046,True,2.601863087180058,55.193360381068324,0.01811812133009764
STARLINK-31364,59463,"[6822.9594014379345, 6825.335569592391]",STARLINK-32123,60284,"[6824.402418831296, 6834.5715249324285]",[6800.41782846 -361.35213987 -442.87445544],0,446.26010113012944,True,2.8624287148661303,55.388407557284225,0.018054319380201935
STARLINK-31546,59470,"[6822.9631576655365, 6825.381644364456]",STARLINK-32123,60284,"[6824.402418831296, 6834.5715249324285]",[6797.75310117 -380.49159116 -468.43576589],0,446.3522220747336,True,3.8376156973540976,55.64844694044643,0.017969953430509476
STARLINK-31768,59616,"[6823.36194341375, 6824.905562468666]",STARLINK-32123,60284,"[6824.402418831296, 6834.5715249324285]",[6817.28325629  166.34745905  261.55595695],0,446.1896328799239,True,3.381166310039265,55.25837344844348,0.01809680483869125
STARLINK-31758,59621,"[6822.911381423789, 6825.27388229294]",STARLINK-32123,60284,"[6824.402418831296, 6834.5715249324285]",[6805.97354438  280.88853171  414.37094795],0,446.22213009690677,True,2.536152314144236,54.80334387942649,0.0182470617522922
LEGION 1,59625,"[6884.204180787965, 6891.441905241564]",NUSAT-50 (NANCY ROMAN),60493,"[6881.458591285177, 6887.63816190801]",[-493.0003749  -783.31443439 6822.4723183 ],0,506.8291877693,True,0.1483982738210904,65.8446074661199,0.015187272557051028
STARLINK-31912,59656,"[6823.138981010374, 6825.269497573881]",STARLINK-32123,60284,"[6824.402418831296, 6834.5715249324285]",[6821.8841486  -127.38424923 -130.46773871],0,446.1836192750425,True,0.9765570866244164,55.97350870817072,0.01786559433344984
