Satellite 1,NORAD ID 1,Altitude Range [km],Satellite 2,NORAD ID 2,Altitude Range [km],"Conjunction Node Position [eci, km]",Collision Point A or B,Conjunction Point Altitude [km],Will they Collide?,Time Until Collision [days],Synodic Period [days],Collision Frequency [1/days]
STARLINK-3936,52674,"[6917.1952554804275, 6919.03409036049]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 5002.89441063 -1826.21728626 -4416.44607002],0,,False,,32.60948791957182,0.03066592160129605
STARLINK-3934,52675,"[6916.943967335254, 6919.253228647263]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 5373.15932077 -2098.9714018  -3820.69705474],0,,False,,32.543095046562385,0.03072848475442205
STARLINK-4006,52676,"[6917.277014061763, 6918.834960270073]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 5001.26252401 -1825.07257115 -4418.68681331],0,,False,,32.41023717446521,0.03085444869215156
STARLINK-4005,52686,"[6917.03705113886, 6919.191351901214]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 5362.56192444 -2090.83936473 -3839.93067322],0,,False,,32.609484586555496,0.030665924735660745
STARLINK-3993,52692,"[6917.074361212646, 6919.188542184285]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 5382.75394098 -2106.38788868 -3802.92171951],0,,False,,32.67588624138751,0.030603607584280084
STARLINK-3946,52693,"[6916.960713070518, 6919.289353956798]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 5350.93831681 -2081.95496599 -3860.79135621],0,,False,,65.28540194333615,0.015317359933970239
STARLINK-4041,52695,"[6917.137562515844, 6919.063561712336]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 5188.93412508 -1960.52804858 -4135.44810844],0,,False,,65.15249705534097,0.015348605889204725
STARLINK-4034,52700,"[6917.031685569353, 6919.15830797136]",NANOFF B,58755,"[6918.544550979675, 6936.463232546108]",[ 5194.12026659 -1964.31249676 -4127.34443622],0,,False,,32.543069636070506,0.03072850874803793
STARLINK-3970,52706,"[6917.043866415107, 6919.191250105191]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 6006.19823236 -2141.92245868 -2684.58189765],0,,False,,59.12130370255615,0.016914376669213475
STARLINK-3962,52708,"[6917.0798926788875, 6919.124883744842]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 6010.35222775 -2145.46078862 -2672.28436312],0,,False,,59.319947052217515,0.016857735883002913
COSMOS 2556,52713,"[6859.1353409318535, 6873.4969277584505]",STARLINK-31216,58857,"[6861.80863100738, 6863.981423573021]",[6250.47024931 2235.69515236 1737.48046617],0,,False,,65.53645321982283,0.015258683539766685
GHGSAT-C3,52737,"[6869.214571064455, 6880.710883737214]",GHOST-3,56958,"[6863.449423753963, 6878.290502874722]",[ -658.38124298   675.29951157 -6810.07570197],0,,False,,65.66028499303206,0.015229906481613978
CONNECTA T1.1,52739,"[6844.112413741785, 6854.770144371996]",MANTIS,58257,"[6850.00872601373, 6862.953762602984]",[ -145.74334715   972.46156189 -6779.19279845],0,,False,,42.376458453417314,0.023598007867959486
CONNECTA T1.1,52739,"[6844.112413741785, 6854.770144371996]",PELICAN 3001,58296,"[6849.68191158457, 6868.047207328972]",[ -136.82379942   977.90390147 -6778.60394189],0,,False,,63.40145016682314,0.015772509893208757
CONNECTA T1.1,52739,"[6844.112413741785, 6854.770144371996]",STARLINK-32034,60297,"[6843.754002992659, 6845.321402126545]",[-5182.22842889 -2650.89567741 -3601.84861714],0,,False,,60.72435494865656,0.016467857103554518
CONNECTA T1.1,52739,"[6844.112413741785, 6854.770144371996]",STARLINK-32175,60339,"[6842.8768581204, 6844.950563974849]",[-5806.63604393 -3411.96477353 -1218.89880825],0,,False,,53.868379389937274,0.01856376618946146
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-30277,57645,"[6867.007349026957, 6869.157058756774]",[-5072.26975986 -3314.76071923  3235.09534189],0,,False,,44.057537326421375,0.02269759184656693
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-30872,58225,"[6866.94227378261, 6869.16477590325]",[-4734.51041835 -3213.16744638  3800.69155689],0,,False,,43.860558769075226,0.022799527139291034
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-31054,58619,"[6867.111151730607, 6869.109771874991]",[-5339.45996736 -3380.38734172  2691.03596817],0,,False,,44.18885636465214,0.02263013986485351
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-31133,58622,"[6867.043722216546, 6868.984623021727]",[-5423.23093742 -3397.10652614  2495.17747852],0,,False,,43.5979206926137,0.02293687368832291
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-31022,58633,"[6866.570281696057, 6869.5963592070475]",[-5331.1777451  -3378.61710235  2709.6312928 ],0,,False,,44.057537326421375,0.02269759184656693
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-31008,58636,"[6867.073493679659, 6869.010281491958]",[-5415.01119193 -3395.56758985  2515.06135548],0,,False,,43.79489924995985,0.022833709338900166
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-31077,58637,"[6867.1540669914, 6868.8793127839]",[-5413.55167058 -3395.29188911  2518.57597843],0,,False,,43.5979206926137,0.02293687368832291
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-31070,58639,"[6867.117014558863, 6869.107393475587]",[-5340.45819179 -3380.59936027  2688.78594985],0,,False,,44.18885636465214,0.02263013986485351
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-31083,58670,"[6867.169872476421, 6868.987166052619]",[-5920.19728754 -3404.46722851   731.27568168],0,,False,,43.99187780730599,0.022731468849323002
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-31104,58672,"[6867.164261356286, 6869.054365039278]",[-5927.81413477 -3401.29563476   682.70908055],0,,False,,44.18885636465214,0.02263013986485351
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-31265,59074,"[6867.228069297981, 6868.962950223747]",[-5108.71114266 -3324.62071276  3166.85396422],0,,False,,44.12319684553676,0.022663815668223824
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-31261,59084,"[6867.347912468352, 6868.908351179902]",[-5110.51017617 -3325.10093476  3163.44212585],0,,False,,44.3201754028829,0.022563087598587276
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-31310,59092,"[6867.1997776031485, 6869.045929026121]",[-5106.75350809 -3324.09744312  3170.56192104],0,,False,,44.3201754028829,0.022563087598587276
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-31295,59095,"[6867.256317665946, 6869.004943724521]",[-5050.85579098 -3308.85224381  3274.44543653],0,,False,,44.3201754028829,0.022563087598587276
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",STARLINK-31291,59096,"[6867.191962226293, 6869.042232972387]",[-5112.36291419 -3325.59483566  3159.92413296],0,,False,,44.25451588376752,0.022596563989683103
GHGSAT-C5,52744,"[6868.323790877545, 6881.494742050237]",EXO-0,59175,"[6874.602122520466, 6890.219689348213]",[ -110.36242523   976.6621108  -6805.20263204],0,,False,,40.18362569861383,0.02488575838079479
GHGSAT-C4,52746,"[6868.849019866611, 6881.076828923941]",STARLINK-30872,58225,"[6866.94227378261, 6869.16477590325]",[-4856.60640958 -3111.86220651  3730.25325578],0,,False,,43.53277082145518,0.02297120034241305
GHGSAT-C4,52746,"[6868.849019866611, 6881.076828923941]",STARLINK-31134,58621,"[6867.103012574193, 6869.142845084055]",[-5468.71385435 -3260.23037686  2577.93498482],0,,False,,43.92673254834617,0.022765180608400378
GHGSAT-C4,52746,"[6868.849019866611, 6881.076828923941]",STARLINK-31018,58635,"[6866.982825390581, 6869.084443682749]",[-5560.73744849 -3274.73675169  2352.80237666],0,,False,,43.40145024582485,0.023040704730741077
GHGSAT-C4,52746,"[6868.849019866611, 6881.076828923941]",STARLINK-31167,58744,"[6866.7382178552325, 6869.541792605368]",[-5621.86560907 -3282.54138787  2191.06816232],0,,False,,44.058053123976514,0.02269732612074493
GHGSAT-C4,52746,"[6868.849019866611, 6881.076828923941]",STARLINK-31307,59089,"[6866.939087965862, 6869.253636439926]",[-5150.05491599 -3191.76032275  3236.17419788],0,,False,,43.79541197271584,0.02283344201952002
GHGSAT-C4,52746,"[6868.849019866611, 6881.076828923941]",STARLINK-31291,59096,"[6867.191962226293, 6869.042232972387]",[-5148.04261285 -3191.25871758  3239.87032263],0,,False,,43.92673254834617,0.022765180608400378
GHGSAT-C4,52746,"[6868.849019866611, 6881.076828923941]",LEMUR 2 JOHNNYTRUONG,59146,"[6862.433581052627, 6873.360405168666]",[ 302.14309657 -865.02888186 6811.8684521 ],0,,False,,42.547866504227684,0.023502941091080018
NUSAT-28 (ALICE LEE),52747,"[6849.238464048723, 6858.902703571895]",HJ-2E,54035,"[6858.64349564316, 6872.024031148018]",[  784.51184941  1406.08927357 -6666.95421428],0,,False,,53.13866577859933,0.018818688526476564
ICEYE-X18,52749,"[6822.003765439791, 6835.389376458166]",STARLINK-31856,59960,"[6824.55259737102, 6826.873339780336]",[-5524.07384135 -3172.32024796 -2453.00804615],0,,False,,64.998594347732,0.015384948090571948
HAWK-5C,52754,"[6855.253519872359, 6866.685267075765]",ICEYE-X27,55062,"[6861.995540312003, 6869.223654095939]",[  -12.03188746  1058.87119857 -6781.26166181],0,485.3069392597372,True,1.6863878766532596,64.60894017290323,0.015477734154497037
HAWK-5C,52754,"[6855.253519872359, 6866.685267075765]",FLOCK 4Q 15,58319,"[6861.6144145851895, 6876.5986836113925]",[ -145.40047265   976.90255109 -6791.88902905],0,,False,,36.853934465394644,0.02713414495646284
HAWK-5B,52756,"[6854.858881085792, 6867.081012949408]",FLOCK 4Q 26,58284,"[6863.381366701805, 6876.4039352109585]",[ -130.67753991   973.59907168 -6793.22220027],0,,False,,33.58094257328965,0.029778794857158123
HAWK-5B,52756,"[6854.858881085792, 6867.081012949408]",FLOCK 4Q 30,58286,"[6863.353085711604, 6877.590076922409]",[ -130.92393988   973.45611876 -6793.23771652],0,,False,,31.551684834942712,0.0316940285512907
HAWK-5A,52757,"[6854.600504755032, 6867.344074685958]",FLOCK 4Q 17,58283,"[6862.953726894714, 6875.173791322169]",[ -136.00688298   976.44676402 -6792.53143161],0,,False,,37.05033768304121,0.026990307309877046
HAWK-5A,52757,"[6854.600504755032, 6867.344074685958]",FLOCK 4Q 21,58329,"[6863.3066640877005, 6876.494124884955]",[ -137.28522024   975.6821695  -6792.61431948],0,,False,,33.580959772791765,0.029778779605049526
HAWK-5A,52757,"[6854.600504755032, 6867.344074685958]",LEMUR 2 MJR092620,58340,"[6860.776720419071, 6874.43501496874]",[ -139.64294033   974.27184725 -6792.76635397],0,,False,,45.167372793813485,0.0221398752715803
VIGORIDE-3,52760,"[6875.913479007444, 6890.933108634561]",YAOGAN-36 01A,53943,"[6873.165182984167, 6880.268831652727]",[-5263.5599983  -2197.58786217 -3845.0942692 ],0,,False,,44.92878362045984,0.02225744655024705
ION SCV-006,52761,"[6853.9266093911, 6878.613596919985]",STARLINK-31012,58531,"[6852.583179561477, 6854.371937204215]",[-5833.4268313  -2748.80565508 -2321.97386376],0,,False,,23.396278527563066,0.04274184028121839
ION SCV-006,52761,"[6853.9266093911, 6878.613596919985]",STARLINK-31035,58532,"[6852.860510903586, 6854.4354792128515]",[-5827.9869464  -2742.82574062 -2342.61093013],0,,False,,23.723957498537338,0.042151483371256813
ION SCV-006,52761,"[6853.9266093911, 6878.613596919985]",STARLINK-31019,58540,"[6852.892971770156, 6854.345939094707]",[-5851.06897101 -2768.47394262 -2253.21174639],0,,False,,23.658421704342484,0.04226824648308855
ION SCV-006,52761,"[6853.9266093911, 6878.613596919985]",STARLINK-31046,58552,"[6852.805306911315, 6854.550253274127]",[-5848.01681388 -2765.03989396 -2265.31715504],0,,False,,47.513450791269534,0.021046671697096505
ION SCV-006,52761,"[6853.9266093911, 6878.613596919985]",STARLINK-31991,59963,"[6853.38012105707, 6853.946233635519]",[-5910.38493043 -2838.35614887 -1996.96704029],0,,False,,47.513450791269534,0.021046671697096505
ION SCV-006,52761,"[6853.9266093911, 6878.613596919985]",STARLINK-32126,60295,"[6852.812298445001, 6854.5476502145]",[-5512.63575419 -2437.51819912 -3262.97676622],0,,False,,47.513450791269534,0.021046671697096505
ICEYE-X17,52762,"[6836.617276607562, 6855.576857825513]",STARLINK-30285,57840,"[6840.8267156733455, 6842.415340076018]",[-5249.06638175 -3123.15031651 -3083.14971636],0,,False,,65.24719112751198,0.01532633026371525
ICEYE-X17,52762,"[6836.617276607562, 6855.576857825513]",STARLINK-30410,57841,"[6840.727090641577, 6842.4935944320205]",[-5229.97443457 -3101.20444642 -3137.43994104],0,,False,,65.24719112751198,0.01532633026371525
ICEYE-X17,52762,"[6836.617276607562, 6855.576857825513]",STARLINK-30435,57842,"[6840.812779264465, 6842.426033120444]",[-5229.88639339 -3101.10378454 -3137.68695552],0,,False,,65.24719112751198,0.01532633026371525
ICEYE-X17,52762,"[6836.617276607562, 6855.576857825513]",STARLINK-30416,57847,"[6840.789024550836, 6842.428273983201]",[-5225.04215832 -3095.57255989 -3151.23229633],0,,False,,65.24719112751198,0.01532633026371525
ICEYE-X17,52762,"[6836.617276607562, 6855.576857825513]",STARLINK-30430,57849,"[6840.71708878497, 6842.483589992601]",[-5223.09676081 -3093.35535062 -3156.64674874],0,,False,,65.24719112751198,0.01532633026371525
ICEYE-X17,52762,"[6836.617276607562, 6855.576857825513]",STARLINK-30404,57853,"[6840.657255594619, 6842.564696734772]",[-5192.35524628 -3058.61624425 -3240.36528315],0,,False,,65.24719112751198,0.01532633026371525
ICEYE-X17,52762,"[6836.617276607562, 6855.576857825513]",STARLINK-30412,57854,"[6840.792421164897, 6842.437145358794]",[-5194.93464839 -3061.51024318 -3233.4696452 ],0,,False,,65.24719112751198,0.01532633026371525
ICEYE-X17,52762,"[6836.617276607562, 6855.576857825513]",STARLINK-30392,57855,"[6840.676731505182, 6842.534911646322]",[-5181.45248783 -3046.42405406 -3269.26263793],0,,False,,65.24719112751198,0.01532633026371525
ICEYE-X17,52762,"[6836.617276607562, 6855.576857825513]",STARLINK-30272,57860,"[6841.076458883979, 6842.142381631655]",[-5267.33477626 -3144.37767327 -3029.78967463],0,,False,,65.24719112751198,0.01532633026371525
ICEYE-X17,52762,"[6836.617276607562, 6855.576857825513]",STARLINK-32207,60259,"[6840.845101996511, 6842.610267739207]",[-5100.54344478 -2957.80604048 -3472.20088518],0,,False,,65.24719112751198,0.01532633026371525
CELESTIS 21/VARISAT 1C,52766,"[6818.940718087453, 6830.5632707339355]",GHOST-2,56197,"[6820.822160666383, 6833.542566846533]",[1915.29084767  339.77471188 6539.39398983],0,,False,,64.94228311072393,0.015398288327730039
CELESTIS 21/VARISAT 1C,52766,"[6818.940718087453, 6830.5632707339355]",STARLINK-31429,59003,"[6811.09206668169, 6821.960336057154]",[-5416.59899014 -3735.83692316 -1797.93477083],0,,False,,35.84814027711961,0.027895449869076158
PLATFORM-1,52770,"[6831.8782152027925, 6846.166300503899]",STARLINK-30420,57846,"[6833.456910095645, 6836.542228901318]",[-5352.35951483 -3295.29113535 -2687.43365217],0,,False,,65.1460768381376,0.015350118511120892
GUARDIAN,52775,"[6833.32329927689, 6843.494748859289]",STARLINK-30314,57674,"[6831.093328700445, 6837.028026993088]",[-3253.17142907 -2961.93951677  5230.1788479 ],0,,False,,65.13731486641893,0.015352183338394606
GEESAT 1-07,52791,"[6968.986583776316, 6977.033437328494]",CAPELLA-14 (ACADIA),59444,"[6975.947162534246, 6976.538747936851]",[2835.98007307 4470.7620514  4543.17664758],0,,False,,67.06990241766073,0.014909817428580033
GEESAT 1-08,52792,"[6969.01827519396, 6977.133540935766]",ADRAS-J,58992,"[6924.864111282584, 6987.614956871588]",[-1880.51742712 -5581.12667758 -3726.5674413 ],0,,False,,55.400524720751115,0.018050370552274476
STARLINK-3809,52851,"[6917.147867265709, 6919.06418263462]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4559.8004205  1973.65442412 4812.64356625],0,,False,,29.494298607007657,0.03390485779385194
STARLINK-4184,52852,"[6917.017303347029, 6919.177133298591]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[4517.20345965 3055.07093452 4256.50759362],0,,False,,47.91985881919598,0.02086817500387574
STARLINK-4189,52853,"[6917.18573654583, 6919.061931729648]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4581.4683525  1991.06838621 4784.86264667],0,,False,,58.92254541584865,0.016971432461758952
STARLINK-4204,52854,"[6917.151785087151, 6919.105464610809]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4570.21578601 1982.01948405 4799.32448891],0,,False,,29.428163486508776,0.03398105357333787
STARLINK-4209,52855,"[6917.139703190442, 6919.098914578718]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4557.43516915 1971.7650715  4815.60336736],0,539.0957277510561,True,19.044222765086527,58.922487602618304,0.016971449113692267
STARLINK-4201,52856,"[6917.16155632453, 6919.116622431187]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4567.96905078 1980.21472513 4802.19949985],0,,False,,58.79018071644962,0.017009643239967075
STARLINK-4199,52857,"[6917.136584352269, 6919.08472431253]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4556.22874428 1970.80403883 4817.09631786],0,,False,,29.494328212018996,0.03390482376175966
STARLINK-4198,52858,"[6917.093452918714, 6919.135680338784]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4579.15067252 1989.21550217 4787.7725706 ],0,,False,,58.92242701704945,0.01697146656417676
STARLINK-4191,52860,"[6917.133775580926, 6919.101288206996]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4578.92197694 1989.03094574 4788.07057456],0,,False,,58.922464900342675,0.016971455652633166
STARLINK-4010,52862,"[6917.086381883086, 6919.160435280979]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4554.90367337 1969.75086125 4818.72116614],0,,False,,58.92253997908018,0.016971434027708912
STARLINK-4270,52863,"[6917.255871308626, 6918.94942283663]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4576.01767145 1986.6682875  4791.97416342],0,,False,,29.494277005405387,0.033904882625762654
STARLINK-4274,52865,"[6917.160402904032, 6919.035207409229]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4574.10265124 1985.14189865 4794.34962512],0,,False,,59.054771287094404,0.016933432781214345
STARLINK-4126,52867,"[6917.129754440094, 6919.1249423673735]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4572.72618204 1984.03697037 4796.10620114],0,,False,,29.428155341942592,0.033981062977968796
STARLINK-4261,52868,"[6917.04539804398, 6919.156802499782]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4573.51167494 1984.68620672 4794.98591918],0,,False,,29.494267113581827,0.033904893996823865
STARLINK-4266,52869,"[6917.067069366224, 6919.149419947866]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[5006.81692384 2715.92525736 3924.78226297],0,,False,,47.78741467483982,0.020926011729328856
STARLINK-4195,52870,"[6917.112023860874, 6919.079530299875]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4573.34444839 1984.54702435 4795.23049674],0,,False,,59.054745318777535,0.016933440227402553
STARLINK-4207,52871,"[6917.0800147651025, 6919.076572160596]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[4976.45712739 2738.76673258 3947.49556541],0,,False,,48.05222003633765,0.020810693017799975
STARLINK-4213,52872,"[6917.090334247788, 6919.102116630145]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[4978.76932466 2737.07606902 3945.82362965],0,,False,,47.91984850302441,0.020868179496370612
STARLINK-4211,52873,"[6917.058850378936, 6919.157804445472]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[5002.94643113 2718.91987103 3927.77567161],0,,False,,47.78741553229714,0.020926011353850048
STARLINK-4193,52875,"[6917.1142807265105, 6919.109464190528]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[5002.00447392 2719.56629766 3928.4067142 ],0,,False,,47.787452263860544,0.02092599526918605
STARLINK-4171,52878,"[6917.056244950404, 6919.178723394549]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[5001.21346259 2720.22762656 3929.07683285],0,,False,,47.721230921575845,0.020955033654588263
STARLINK-4139,52879,"[6917.083566650438, 6919.1244073266]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[5008.40593365 2714.73690608 3923.60193103],0,,False,,47.85364985296649,0.020897047624842957
STARLINK-4186,52880,"[6917.046274493806, 6919.16321454563]",YUNYAO-1 18,58758,"[6903.809023713228, 6919.635485331633]",[5009.16591995 2714.15125266 3923.01694489],0,,False,,47.853657712916366,0.020897044192508738
YAOGAN-35 02B,52908,"[6875.103633188095, 6878.024797666808]",CUAVA-2,60527,"[6874.356587303905, 6886.704387316433]",[ 6222.17416725 -1543.18816124 -2485.30869826],0,,False,,65.68322917934024,0.015224586435444868
DS-EO,52935,"[6930.960449278998, 6937.575741041781]",STARLINK-4334,53665,"[6934.793624991368, 6941.531968699664]",[-5884.82637103  3558.45982874  -910.36072566],0,,False,,66.51172081245933,0.015034944033693903
DS-EO,52935,"[6930.960449278998, 6937.575741041781]",STARLINK-4458,53668,"[6935.128326235656, 6941.115925630335]",[-5882.14022704  3562.74800208  -910.93858217],0,,False,,66.51172081245933,0.015034944033693903
DS-EO,52935,"[6930.960449278998, 6937.575741041781]",STARLINK-4459,53670,"[6936.004635582999, 6940.211904437934]",[-5883.54488247  3560.50647454  -910.63655216],0,,False,,66.51172081245933,0.015034944033693903
DS-EO,52935,"[6930.960449278998, 6937.575741041781]",STARLINK-4440,53671,"[6935.569427485398, 6940.517640133711]",[-5883.82840304  3560.05380522  -910.57555046],0,,False,,66.51172081245933,0.015034944033693903
POEM,52939,"[6891.0638593760805, 6934.033644929211]",STARLINK-4795,53856,"[6917.176212261336, 6919.046869622006]",[-5941.16052414  3544.06789004   -12.79833245],0,,False,,54.87936567299415,0.018221784959371257
POEM,52939,"[6891.0638593760805, 6934.033644929211]",STARLINK-4799,53860,"[6917.282341750668, 6918.942688754328]",[-5942.85672795  3541.24457402   -12.22050494],0,,False,,54.87936567299415,0.018221784959371257
POEM,52939,"[6891.0638593760805, 6934.033644929211]",STARLINK-4792,53862,"[6917.100983657103, 6919.057416454878]",[-5933.3062332   3557.10050983   -15.46778669],0,539.7619690836846,True,29.458626365582777,55.21036305341029,0.018112541644267108
STARLINK-4260,52986,"[6917.1818173855245, 6919.165949655318]",KOYOH,58464,"[6916.013620045761, 6926.554735848775]",[ 5844.83976612 -3106.48329211  2011.35515732],0,,False,,66.28029789931877,0.015087439732377516
STARLINK-4259,52987,"[6916.869542509898, 6919.357296095479]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4348.24652343 1806.29772259 5067.09038128],0,,False,,58.9224123591757,0.01697147078609511
STARLINK-4269,52992,"[6917.017719469168, 6919.162327376428]",AAC-HSI-SAT2,56995,"[6897.19847413779, 6918.325172898839]",[4343.04590797 1802.23316532 5073.03301934],0,,False,,59.054671646616185,0.01693346135228744
STARLINK-4296,52995,"[6917.132299395383, 6919.073519071714]",KOYOH,58464,"[6916.013620045761, 6926.554735848775]",[ 5848.17122367 -3106.58790243  2001.26372714],0,,False,,66.27927793692167,0.015087671910845273
STARLINK-4254,52998,"[6917.162994698334, 6919.0765466268995]",KOYOH,58464,"[6916.013620045761, 6926.554735848775]",[ 5846.51867534 -3106.51561536  2006.13194133],0,,False,,66.27952024988794,0.015087616751445794
STARLINK-4217,52999,"[6917.055147537306, 6919.159635805851]",KOYOH,58464,"[6916.013620045761, 6926.554735848775]",[ 5851.12205096 -3106.6844295   1992.35137326],0,,False,,66.2793423533104,0.015087657247251697
STARLINK-4194,53000,"[6917.178645218981, 6919.052070857937]",KOYOH,58464,"[6916.013620045761, 6926.554735848775]",[ 5848.63019972 -3106.60126645  1999.86635705],0,,False,,66.27945683672613,0.015087631186589474
STARLINK-4190,53001,"[6917.069763991084, 6919.146580064327]",KOYOH,58464,"[6916.013620045761, 6926.554735848775]",[ 5851.79619523 -3106.72500834  1990.4402276 ],0,,False,,66.27935356768366,0.015087654694441344
STARLINK-4121,53002,"[6917.151627651994, 6919.191104570723]",KOYOH,58464,"[6916.013620045761, 6926.554735848775]",[ 5849.48292391 -3106.64987927  1997.43063594],0,,False,,66.2802617218657,0.015087447967485958
STARLINK-4253,53004,"[6917.083299793853, 6919.133827172069]",KOYOH,58464,"[6916.013620045761, 6926.554735848775]",[ 5850.58523736 -3106.67019041  1993.99510769],0,,False,,66.27935919322483,0.015087653413858312
STARLINK-4215,53007,"[6917.100206994771, 6919.118911364139]",KOYOH,58464,"[6916.013620045761, 6926.554735848775]",[ 5855.03622704 -3106.79614715  1980.41932778],0,,False,,66.27937350222145,0.015087650156597868
STARLINK-4263,53010,"[6917.045910855265, 6919.133790372179]",KOYOH,58464,"[6916.013620045761, 6926.554735848775]",[ 5824.8097899  -3105.52637418  2069.81643749],0,,False,,66.27909027373657,0.015087714630209026
STARLINK-4143,53029,"[6917.063214384896, 6919.176008114171]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 4961.13662438 -2674.32885904  4010.68472618],0,,False,,59.12133001941552,0.016914369140064996
STARLINK-4137,53031,"[6917.070328477548, 6919.202498120127]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 4949.56220236 -2671.78454985  4026.75348017],0,,False,,58.92270612340733,0.016971386173364248
STARLINK-4167,53033,"[6917.1940599349255, 6919.04534876781]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 4948.77516949 -2671.60661914  4027.812235  ],0,,False,,59.12133121286935,0.016914368798622775
STARLINK-4157,53035,"[6917.069848274002, 6919.167421844151]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 4950.30946875 -2671.94700817  4025.70361652],0,,False,,59.12131750582525,0.016914372720152414
STARLINK-4153,53037,"[6916.992660361049, 6919.225826024752]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 4924.43510738 -2666.1635139   4060.9660932 ],0,,False,,59.25375585133837,0.01687656732695389
STARLINK-4156,53038,"[6916.984716932154, 6919.277385562536]",ANSER-FLW1,58019,"[6906.918232647444, 6918.99101660389]",[ 4952.61563688 -2672.43997685  4022.40578681],0,,False,,58.98891730180249,0.016952336909045854
STARLINK-4362,53043,"[6937.010774272886, 6939.280935596621]",MATS,54227,"[6937.146028616495, 6955.969811267953]",[ 403.11414513 6832.04529079 1138.57980474],0,,False,,36.67870370029685,0.02726377704542232
STARLINK-4349,53044,"[6937.135094132287, 6939.138828086655]",MATS,54227,"[6937.146028616495, 6955.969811267953]",[ 403.4908796  6832.40579069 1136.01010927],0,,False,,36.61206578180169,0.02731340006760989
STARLINK-4350,53045,"[6936.943340432569, 6939.334223056759]",MATS,54227,"[6937.146028616495, 6955.969811267953]",[ 403.97303513 6832.9447211  1132.76811685],0,,False,,36.6120801928504,0.027313389316657288
